星亜	そ、外でだなんて、ちょっとドキドキするわね……
主人公	樹に寄りかかるようにして立つ星亜を、その横から愛撫する。
主人公	すでにスカートは下ろされ、飾り気のない、だけど星亜らしい清楚でシンプルな下着が月明かりの中で晒されていた。
大地	ごめん。やっぱり嫌……？
主人公	さすがに外で、なんていうのは星亜のことを考えなさすぎたかもしれない。
主人公	星亜の一番になれた。その嬉しさから突っ走ってしまったけれど、さすがに反省。
星亜	も、もう。女の子に聞かないで
主人公	だけど星亜は、別に怒った風でもなく、苦笑しながら僕の顔を見る。
星亜	そりゃあ、恥ずかしいし、橘くんの部屋とかのがムードあるけど……私も今、凄く橘くんに愛されたいの
星亜	今ね、橘くんのことが好きで好きでたまらない……だから、お願い。私を愛して……
主人公	むしろ部屋まで行くことがガマンできない。この場で僕に愛されたい。そんな星亜の想いに、僕の中での何かが、ドクン、と大きく鳴った。
大地	うん。好きだよ、星亜
主人公	そうとしか言えなかった。ただ素直に自分の気持ちを言葉にすると、僕は胸に触れていた手を静かに動かす。
主人公	丁度手に余るくらいの大きさの膨らみ。それが僕の手の動きに合わせて、自在に形を変える。
星亜	ん、うっ……橘くんの手……やっぱり優しい……
星亜	優しく触られてるだけなのに……凄く気持ちいい……
大地	僕も、星亜の胸、気持ちいいよ……まだ服の上からなのに……
主人公	揉めば揉むほどに返ってくる星亜の胸の感触。張りのある弾力に、思わず夢中になっちゃいそうだ。
主人公	とはいえ、このまま僕だけ楽しんでいたって、星亜を愛することになんてなるわけがない。もっと先へいかないと。
主人公	セーターをズリ上げ、その下のブラウスの前を開くと、星亜の膨らみが白いブラと一緒に現われる。
主人公	形のいい膨らみに清楚な下着。星亜は本当に、男心をよく分かってるなあ。
大地	星亜の下着、やっぱり可愛いね。星亜によく似合ってて、見てるだけでドキドキする
星亜	そ、そう？　さすがに今日はあの、選んだりしてないから、ちょっと子供っぽいかもって恐かったの……
主人公	前の下着姿も興奮したけれど、今日の星亜もまったく負けていない。この綺麗な身体を、清楚な下着がより引き立ててる。
主人公	特に、その胸の間を通るネクタイなんて。
大地	大丈夫、凄く可愛い。あとでもっとじっくり見させてもらおうかな
星亜	も、もう……でも、橘くんなら、いいわ……
主人公	恥ずかしそうに微笑みかけてくれる星亜。僕を信頼しきってくれてるその表情が凄くいい。
主人公	僕はそんな星亜の身体を、思うままに愛し始める。
大地	ブラの上から触る星亜の胸、凄く柔らかい。大きさも僕の手に丁度いいくらいだね
星亜	あ……は、んっ……橘くんの手に合わせて、ピリピリって電気みたいなのが走るの……
星亜	それが、気持ちいい……
主人公	セーター越しとはまた違った星亜の感触。薄い布地越しには、その体温だって感じられる。
主人公	特に膨らみの中心は、固い何かがツンとブラを内側から押し出していた。
