大地	ん……？　なんだか良い匂いがするような……？
主人公	いつもと同じベッドに、いつもと同じように寝た筈なのに。
皐月	すー、すー……んんっ……
大地	さ、皐月っ！？
皐月	んー……ぅん……
主人公	いつの間に入り込んでいたのか、僕の隣には幸せそうに眠る皐月の姿。
大地	い、いつの間にこの子は……
主人公	ここまで気づかないのは久しぶりのことだった。
皐月	ふにゅ……？
大地	お、起きたか……皐月？
皐月	あ……お兄ちゃんの、抱き枕……？
大地	違うって！
主人公	皐月の伸ばしかけた手を、軽く押さえる。
皐月	……あれ？
主人公	その呟きと共に、皐月の目がしっかりと僕をとらえる。
皐月	あ……お兄ちゃん、おはようございます♪
主人公	慌てもせず、にっこりと微笑む皐月。
大地	おはよう、皐月
大地	ところで、今朝はどうして布団の中に？
皐月	うふふっ、今日はなんの日か知ってますか？
大地	今日？　今日は……えーっと……１０月の３１日だよね？
主人公	頭の中で、混乱を押さえながらカレンダーを思い浮かべる。
皐月	はいっ、今日はハロウィンですよ、お兄ちゃん♪
大地	あ、そっか……
皐月	そういうわけですからお兄ちゃん、トリック・オア・トリート？
主人公	なにかを期待している瞳で僕を見上げている皐月。
大地	ふっふーん、僕がその展開を予想してなかったとでも思うかい？
皐月	ええっ？
大地	布団の中に潜り込まれてたせいで混乱しちゃったけど、ちゃーんと用意してあるよ
主人公	そしてベッドの下に隠しておいた、オレンジ色の包みを渡す。
皐月	あぁっ、ホントにハロウィンのお菓子が！
皐月	うぅ、今年こそは上手くいったと思ったんですけど……
大地	いやぁ、ある意味充分に悪戯は成功してると思うんだけどねー
主人公	冷静な振りはしているけれど、心臓は充分に高鳴っているし。
皐月	来年こそは、もっとお兄ちゃんを驚かせてあげます
主人公	そう言って皐月は無邪気な笑顔を見せる。
大地	ああ、楽しみにしてるよ
主人公	例年パワーアップしていくなあ、この妹さんは……。
空	……まったく、この兄妹は……
主人公	その声でドアの方を見ると、そこには頭を押さえて嘆息する空の姿があった。
大地	ああ、おはよう、空
皐月	くーちゃん、おはようございます！
空	おはよう、二人とも……
皐月	ちょっと待っててくださいね、すぐに朝ご飯は用意できますから
空	あ、うん。お願い
皐月	それじゃ、お兄ちゃん。お菓子ありがとうございました
主人公	そう言って、皐月は部屋へと戻って行った。
大地	……空の分もあるけど、いるかい？
主人公	僕はもう一つ用意しておいたお菓子の包みを見せる。
空	……べつにわたしは悪戯なんてしないわよ？
大地	さすがにそんな期待はしてないってば
空	ま、せっかくだから貰っておくけど
主人公	空は僕の手からお菓子を摘んで、廊下へ向かう。
空	早く着替えた方が良いわよ、皐月、ご飯の準備は終わらせてあったみたいだから
大地	おっと、それはマズイね。急ぐよ
主人公	さすがは皐月。
主人公	悪戯をするにしても、その辺りの準備に抜かりはないようだ。
空	ホント、皐月はしっかりしてるわよね。誰かさんとは大違い
大地	仰る通りです
主人公	部屋を出て行く空に返事をしつつ、僕も制服に着替え出した。
