主人公	キーワードに合わせて、目の前の空間に映像が再生され始める。成功みたいだ。
主人公	まるで壁みたいな人だかりは、間違いない。白鳥さんを取り囲んでるんだと思う。まず間違いなく、今日の午前中の映像だ。
空	この中から、あの黒猫を見つけ出すわけね
星亜	目印に風船でもつけててくれないかしら
主人公	僕達は、映像の中にいるはずの黒猫を懸命に捜す。恐らくは誰かの手を引っ掻いて、そこに傷を作ってるんじゃないかって思う。
主人公	まあ、あれが本命だっていう確信なんてないんだけど、違ったら違ったで、また他のを捜すだけだ。
主人公	今大事なのは、本物の情報を集めていくこと。そのためにも、黒猫を捜さないと……。
若者	いっつぅ……
主人公	小さな、いかにも苦痛に包まれた声がした。僕は、その声に引かれるようにして振り返る。
主人公	目の前に、右手の平を振りながら、いかにも痛そうな顔で立ち尽くしている若い男の人がいる。その手の甲からは、赤い物、血が垂れているみたいだ。
主人公	そして、その様子をまるで確認でもしてるみたいにジッと見つめている一匹の黒い猫。それはやがて、飽きたみたいにプイっと視線を外すと、そこから立ち去っていった。
主人公	その、先端だけが白く染まった長い尻尾を、ピンと綺麗に立てながら。
大地	……空。あれ
主人公	皐月の中でその黒猫の姿を唯一見ている空。僕は空を呼ぶと、その姿を確認させる。
空	……うん、間違いない。あの猫
大地	どうやらこのキーワード、成功だったみたいだね
星亜	本当、ラッキーね。こんなに早く見つけられるなんて意外だわ
大地	ほら、こういう時にさ、日頃の行いが出るって言うじゃない
空	他のみんなも呼んで、見せておいた方がいいわよね
星亜	そうね。実物を知ってると知らないじゃあ、いざという時にかなりな差が出るわ
大地	いや、だからさあ、日頃の行いが……
空	あま姉たちはわたしが呼ぶから、魅流と彗をお願い
星亜	分かったわ。ほら、橘くんも遊んでないで、輝夜と皐月ちゃんお願い
大地	……かしこまりました
主人公	日頃の行いって、やっぱり評価されないものなんですね。クスン。
