主人公	陽も沈み、すっかり暗くなった通学路を、空と二人で歩いていく。
主人公	といっても、並んで歩いてるわけじゃない。自分の速度でどんどん前を歩いていく空を、僕が後ろから追っていく。
主人公	他のみんなはさっさと帰ってしまっていた。友情って美しいよね。まあ、わざと気を遣われたのかもしれないけど。
主人公	道を歩く人もほとんどおらず、帰宅途中のサラリーマンが数人歩いている程度。
主人公	その静けさの中、妙に響く僕達の足音が、ちょっと寂しい。
主人公	それは、僕と空の間に流れるどこか張り詰めた空気のせいもあるかもしれない。
主人公	僕ら二人の間に流れる、妙に冷めた空気。嫌い合ってるだけじゃない。仲が良かった二人が、お互いを本気で無視しようとしている、そんな空気。
主人公	猫の件は、あれからすぐに片付いた。
主人公	両親とケンカし、かわいがっていたペットを連れて友達の所に家出。
主人公	だけどペット不可のマンションなので、昼間、誰もいないところに残しておくわけにもいかずに連れてきたらしい。
主人公	でも学園に持ち込めるはずもなく、下校までと校庭に隠しておいたら、鍵が壊れていて行方不明になっていたとか。
主人公	今日もさっきまでずっと捜してたいたらしいんだけど、空はよく見つけられたよなあ。
空	大地
主人公	そんなことをぼんやりと思いながら歩いていると、突然空が立ち止まり僕を呼んだ。
大地	え……
主人公	予想外の行動に、思わず僕も立ち止まる。
主人公	けれどそんな僕に空は応えることなく、ただ黙ってその小さな背中を見せ続けていた。
主人公	星座になったから、なんだろうか。僕の中にある空と何も変わっていない、小さな背中。
主人公	空はそのままゆっくりと空を見上げて、やがて覚悟を決めたみたいに振り返った。
主人公	その瞳が僕を、僕だけを見ている。強い意志を、僕への怒りを満たさせて、ただ真っ直ぐに僕を見上げている。
主人公	そして、その小さな唇が、ゆっくりと震えた。
空	なんで……守ったの
主人公	尋ねるのでなく、非難するような口調の質問。一瞬なんのことかと思ったけれど、すぐに気付いた。
空	なんで……あの学園にいるの
大地	……約束だったから
主人公	それが約束のことだと。
空	……あんな約束、もうなんの意味もなくなってることくらい分かってるのよね？
大地	うん、分かってる
主人公	その強い瞳を見つめながら僕は答える。空はそんな僕の顔を睨め付けたままそれを聞くと、
空	バカみたい
主人公	吐き捨てるみたいに言い切った。
空	家から一番近いから。せめてそんなくだらない理由でも言ってくれれば、わたしもまだ納得出来たのに
主人公	それはそうであってほしかったっていう、願いみたいにも聞こえた。
空	なんで今更……守るの。殺したままにしておいてよ！
主人公	それはそうであってほしかったっていう、祈りみたいな叫びだった。
空	約束したのは、あなたじゃない。なのに、なんで！
主人公	そう。その約束をしたのは僕じゃない。それを果たせる人はもういない。
主人公	守れないと諦めていたはずの約束を別人によって果たされてしまった時、それはどんな想いに繋がるんだろう。
主人公	空にとって、それがどれだけ大切な約束だったのか、今の僕にはよく分かる。それを、僕が果たしたところでなんの意味もないことも。
主人公	だから僕も、そんな約束忘れようと思った。思ったけれど、結局忘れられなかった。
主人公	その結果が、まさかこんな現実に繋がるだなんて、夢にも思っていなかったけど。
主人公	七星さんに言わせれば、これが僕の運命ってやつなのかな。
主人公	けれども、今これだけは言える。言っていいと思う。
大地	それでも僕は、今の自分を後悔していないよ
空	……っ
主人公	その時漏れた空の言葉は、聞き取れなかった。だから、どんな想いで言ったものかも分からなかった。
主人公	空はそれからしばらく黙って僕を睨み付けると、不意に恥ずかしそうに視線を外した。
空	結局、わたしがきっかけを作っちゃったみたいね……大地の試験への関わり……
空	本当にバカだ、わたし……
大地	いや、たまたま陽夏さんが選んだ試験がそれだったってだけで、別に空のせいじゃ……
空	……ありがとう
主人公	呟くような、本当に小さなその声に、思わず聞き逃しそうになる。だけど確かに空はいった。
主人公	間違いなく、『ありがとう』って。
空	……って、何？　その、この世の終わりでも見たような、いつも通りの変な顔
大地	いや、それいつも通りって僕泣いちゃうよ
空	なら言い換えてあげるわよ。おかしな顔
主人公	空はそれだけ言うと、また背中を向けてどんどんと歩きだす。
主人公	……今のありがとう、もしかして、さっきの猫の件かなあ……。
主人公	律儀にお礼を言うさっきの空の姿を思い浮かべて、僕は小さく笑った。
大地	本当に、空らしいなあ
主人公	そして慌てて小さな幼なじみを追いかける。
主人公	なぜだろう。本当になぜか分からない。
主人公	だけど僕は今、この十二星座候補試験、協力を引き受けてもいいんじゃないかなって気がしていた。
主人公	このまま空の傍にいる。それが凄く魅力的なものに思えて。
大地	……もしかしたら、最初からこうなること計算してたんじゃないだろうな、陽夏さんと七星さん……
主人公	だとすれば、十二星座恐るべし。
主人公	見上げてみた夜空には、当然星なんて見えもしなかった。
