天音	うんうん、やっぱりお姉ちゃんとしての教育は間違ってなかったってことよね
皐月	はいっ、さすがはお兄ちゃんです♪
主人公	あま姉と皐月が、部室でなにやら謎の会話をしている。
銀一郎	……なぁ、アレは会話として成立してんのか？
大地	不思議なことに、意思の疎通は成立してるみたいなんだよね……
魅流	いやぁ、さすがのあたしもあの会話には入っていけそうにないぜ
彗	というか、ぶっちゃけ入りたくないね
星亜	とりあえず、橘くんのことを褒め称えてるってことはなんとか理解したわ
主人公	あっさりと端的に説明する星亜。
銀一郎	その通りっちゃ、その通りなんだがな。どうもここのところ姉バカというか、妹バカに磨きがかかっているような……
輝夜	ですが、一般人でありながら候補試験の協力者として頑張られてるわけですし
魅流	内容はともかく、そこだけ聞くと確かに凄そうに聞こえるな
彗	確かにねえ。まあ、そんな凄いことしてるようにはまったく見えないんだけど
星亜	そうね。でもまあ、今後もこうして手伝ってもらうわけだし、いずれもっと大変な事件にも遭遇することになると思うわよ
大地	いやあ、僕としてはあまり遭遇したくないなあ、それ
主人公	それは確かに星亜の言う通りなんだろうけど。あんまり歓迎したくないのも事実だった。
陽夏	うむ、きちんと揃っているようだな
主人公	部室に入ってきた陽夏さんは、勢ぞろいしているメンバーを見て満足そうに頷いた。
陽夏	……一人、なぜか床に突っ伏しているようだが、まぁそれもいつものことだな
主人公	陽夏さんですら、最早普通に受け入れるようになってしまったらしい。
彗	ああ、なんだか凄いゾクゾクと来たよ、今の台詞っ！
彗	本心からどうでもいいと思っている時の声音……ギュンギュン来るよぉ
大地	魅流、もう少し強く踏んでおけば？
魅流	いや、ここで踏みつけると喜んじまうからな。今は無視しておくのが一番だぜ
彗	あぁっ……オレの悦びのポイントをそこまで把握してくれてるなんて……さすがだよ魅流ちゃあん！
陽夏	やれやれ……さて、昨日までの件はご苦労だった
陽夏	結果として事件としては大きなものではなかったとはいえ、こうして解決できたことは素晴らしいことだと思う
陽夏	今後も、この調子で頑張ってくれることに期待するぞ
候補三人	はいっ！
大地	はいっ
陽夏	うん、良い返事だな
主人公	満足そうに頷く陽夏さん。
陽夏	私はちょっと、この後で七星と用事があるんでな。済まないが、今日のところは部室で待機していてくれ
星亜	なにかの報告？
陽夏	まぁ、そんなところだ……それじゃあ、後は頼む
星亜	ええ、分かったわ
主人公	星亜の言葉に見送られるようにして、陽夏さんは部室を後にする。
大地	待機、と言われてもなにをしていればいいのやら……なんだけどさ
主人公	特に指示もなく部室にいる、というのも星座試験に巻き込まれてから初めてのことかもしれない。
主人公	空や輝夜、皐月たちは集まってなにか雑談に興じている様子だった。
星亜	確かにそうね。私たちは普段から待機状態にあるようなものだから、もう慣れているけど……
星亜	橘くんたちにしてみれば、指示が無ければただのなにもない放課後な訳だし
大地	……おかげで、今日出た課題が終わっちゃったくらいだからね
星亜	嘘っ！
天音	ええっ、ちょ、ちょっと大くんっ！？　どうしちゃったの？　まさか熱でも出た！？
銀一郎	そ、そうだぞ、大地！　いくらなんでも、その行動はお前らしくなさ過ぎるだろ！
