大地	失礼します
昴	おや、橘君。どうしました？　どこか具合でも……
大地	あっ、いえ。そうじゃなくて、ちょっと星亜を捜しているんですけど
昴	星ちゃんをですか？
大地	ええ、もしかしたらここかと思って
主人公	よく考えたら、昴先生って星亜の元想い人なんだよね。
主人公	でも、そんな人が目の前にいるのに、全く気負いしてない……自分でもちょっとびっくりだ。
主人公	やっぱりこれは、今の星亜は僕だけを想ってくれているという強い自信があるからかもしれない。
昴	いや、ここには来てませんよ
大地	そうですか。じゃあ別の場所を探してみます。失礼しました
昴	橘君
主人公	保健室を出ようと振り向きかけた時、昴先生から呼び止められる。
大地	はい、何ですか？
昴	星ちゃんのこと、ありがとうございます。これからも、支えになってあげて下さい
主人公	嬉しそうに微笑みながら言う昴先生。多分、僕と星亜が付き合い始めたことも知っているんだろう。
大地	はい、もちろんです
主人公	陽夏さんと一緒に、星亜を心配し続けた昴先生。僕はそんな昴先生に向かってはっきりと言い切った。
主人公	そして昴先生は、そんな僕に力強く頷いてくれた。
主人公	そして僕は、その星亜を捜すため、保健室を後にした。
