大地	ここが犯行現場かあ
主人公	既に人通りの無くなった廊下。更衣室の前へと辿り着いた僕らは、調査のためにさっそうと扉に手をかける。
空	そんなに死にたいわけ……
大地	滅相もないです。はい
主人公	容赦無く首筋に押し当てられたカッターナイフに、僕は慌てて扉から手を離した。
銀一郎	この時間じゃ、中に誰かいるわけでもねーだろ。別にいいんじゃねーか？
空	誰もいなくても、部活動で使われてはいるんです
彗	つまり、今この中は宝の山！？
星亜	下着泥棒を捕まえたわ。誰か姉さん呼んできて
彗	お代官様、お慈悲をー！　ああ、でもこんな冷たい視線もチクチク気持ちいいかもしんない！
魅流	ま、バカは放置しといて、パパーッと見て解決しちゃおうぜ
大地	そうだね。輝夜、今日のパンツの詳細……！
天音	ほんと、懲りないわよね。それはダメだって言ったのに
大地	痛たぁ……
主人公	脳天から背筋を一気に突き抜けた衝撃に、僕は思わずうずくまる。
大地	下着泥棒という、卑劣で卑怯で陰険で羨望な犯罪者を助けるためなんだし、許してくれてもいいと思うんだけどなあ
空	明らかにおかしな単語入ってたでしょ、今……
皐月	あの、お兄ちゃん。私、帰りに買っていきますから
空	いいから本気でやめなさい
主人公	思い切り怖い目で睨まれました。
星亜	だったらこの廊下を映せないの？　怪しい男が入るか出て行くところさえ見られれば解決じゃない
輝夜	あ、そうですね。無理に更衣室の中でなくても……
大地	いやでもさあ、再生する時間を絞れるキーワードが、根本的に足りないよ
大地	泥棒が更衣室に入って出てった時間を示せる、都合のいいキーワードなんて
銀一郎	そりゃそうだわな。こんな廊下に、その瞬間だけあったものなんてなあ
主人公	何かあったかなあ、そんなキーワード……。
