皐月	お兄ちゃんレーダー発動です！　やっぱり来てましたー♪
輝夜	皐月さん、相変わらず高性能ですよね、そのレーダー
主人公	時間的に丁度買い物や学校帰りの人が多い頃合いのせいか、住宅街の路地にはそこそこ人の姿があった。
主人公	ここに主婦な皆さんとの関係良好な皐月に行ってもらったのは、やっぱり正解だったと思う。
主婦Ａ	皐月ちゃんたら、お兄ちゃん来た瞬間に女の顔になっちゃって。大地くんも果報者よねえ
主婦Ｂ	まったくよ。ちゃんと幸せにしてあげなさいね。皐月ちゃん、何かあったらすぐおばさん達に言いなさい。説教してあげるから
主婦	特に、浮気は男の甲斐性、とか言い出したらすぐ言いなさい。折檻したげるからね
皐月	えへ。大丈夫です♪　皐月は、お兄ちゃんの隣にいられるだけで幸せになれちゃうんですから♪　他の女の人と一緒でも大丈夫です♪
輝夜	皐月さぁん、それはどうかとぉ……
主人公	正解だったと思うんだけど……正解だったのかなあ……。
輝夜	大地先輩と皐月さん、ご近所の皆さんにまで公認なんですね……
大地	おかしいなあ。僕から何か言ったりとかした覚えはないんだけど……
主人公	普段の会話が重要だっていうことがよく分かるね。ほんと、井戸端会議で何話してるんだろう、皐月。
大地	それで、どうだい？
輝夜	あ、はい。事件に関してでしたら、さすが皐月さんです。色々と聞いてくれました。皐月さん
皐月	はい。それはもうお兄ちゃんのためにバッチリ聞きましたっ。一夜城にこもってるくらいのつもりで聞いて下さい♪
主人公	それ、強いのか弱いのかどっち！？
皐月	やっぱり、いくつか約束を破られてご立腹してるってお話は聞けました
皐月	冬物のコート買ってくれるって約束反故にされたとか、子供の誕生日の早く帰る約束を破っただとか
大地	……なんとも微妙ですね、それ……
輝夜	実は、それでちょっと困っていたんです。他にも、子供と遊園地行く約束を破ったとか、お土産買って来てくれなかっただとか……
輝夜	確かに、ご家庭の方ではかなりな大問題に繋がるとは思うんですけれど、今回の件にはどうなのか……
皐月	かといって、無関係と決めつけることもできなくて、実は輝夜ちゃんと途方に暮れてました
皐月	ごめんなさい、お兄ちゃん……皐月、役に立たない子です……
大地	いや、それは皐月のせいじゃないから。むしろ頑張ってそれだけ話を聞いてくれたんだし
皐月	うううう。お兄ちゃんの優しさに、私、またまたお兄ちゃんを好きになっちゃいそうです♪
輝夜	いえあの、正直遙か昔に振り切れているんじゃないかとぉ……
皐月	乙女の恋心は灼熱の炎と同じですっ！　その熱さに上限はないんです！
主人公	……なんか、正しいようにも聞こえるから凄いなあ。
主人公	にしても、一夜城のたとえの微妙さが、実はピッタシストライクで微妙そのものだったっていうのが凄いなあ……。
大地	でもまあ、約束が失われるっていう現象そのものがあったことに間違いはないんだし、一応進展ではあるんじゃないかな
輝夜	そうですね。この調子で聞いてみれば、もっと確実性のある話も出てくるかもしれません
輝夜	なので、私たちは、もう少しここで情報集めをしてみます
大地	うん、助かるよ。任せていいかな
皐月	はい、ここは任せて下さいっ
主人公	言って、むん、と気合いを入れ直す皐月。それが、頼れるというよりもかわいい、と見えてしまったのはご愛敬かな。
主人公	僕は二人にここを任せると、他の場所の様子を伺いにその場を後にした。
