紅	こ、こうでいいのか……？
主人公	ベッドの上にペタンと座り、恥ずかしそうにスカートを捲る紅。その下に見える下着に、俺の目は吸い寄せられていた。
紅	……にしても、姫は変態なんじゃないだろうな……初めての時も、こうやってあたしに捲らせただろう……
紅	あ、あたしだって、恥ずかしいんだからな……姫がどうしてもっていうから……
姫	いや、恥ずかしいのはもちろん分かってるんだけども……その、紅の恥じらう姿が可愛いくてつい、な
紅	……そういうことを言えばなんでも納得すると思ったら大間違いなんだぞ……
主人公	ちょっと拗ねたように言う紅。けれどそれが本心でないことは分かっている。
紅	そ、それで……次は何をしてほしいんだ……？
主人公	次の瞬間、こんなことを言い出す紅を、俺は心から可愛いと思った。
姫	な、なんか、凄いな……上着脱いだら、いきなりそのボリュームなのか……？
主人公	さすがに今の服では色々と脱がせにくいと思い、上着だけでも、と思ったらこれだった。
主人公	シャツの上からでも分かる大きさに、さすがに驚く。普通は下着や何かでどうしても押さえつけられるもんだけどなあ。
姫	紅、結構着やせするタイプか
紅	べ、別にそんなことはない、と思うぞ……その、特に何かしたわけじゃないし……
紅	もう、そんな目で見ないでくれ……は、恥ずかしいじゃないか……
主人公	ジッと見ている俺の視線が恥ずかしいのか、紅はそわそわと落ち着かない。
紅	上着が一枚なくなっただけなのに、なんでこんなに……
姫	少しずつ剥がされていくっていうところに、特別な何かがあるんじゃないか？
紅	……姫、お前やっぱり変……
姫	言っておくけどな、紅。紅ぐらいに可愛い子が一枚でも服を脱げば、俺でなくても視線を送るぞ
主人公	これは間違いなく正論だと思う。恐らくは、男が生まれ持つ本能みたいなものだろう。
姫	それに、その胸だ……
紅	か、可愛い……
主人公	紅は、俺の言った言葉に、少し感動しているようだった。
主人公	恥じらいに頬を染めながら、どうしても視線を逸らしてしまう。
紅	あ、あんまりジッと見ないでくれ……恥ずかしい……
主人公	けれど、こんな乙女な紅を見られるのは、恐らく俺くらいだろう。こんな可愛い紅を見逃したくない。
主人公	そうして見ていると、紅の恥ずかしい部分に、ジワッとシミが広がって来ているのが見えた。
姫	紅って、見られると興奮したりするのか……？
紅	あたしにそんな趣味はない……
姫	でも、その、ほら……シミになってる
紅	え？　あ……あう……
主人公	言われてみて、初めて気がついたらしい。紅は慌ててスカートを下ろし、隠そうとするが、すぐに思い直したのか、再びスカートをあげた。
主人公	そして恥ずかしさに頬を染めつつ、俺を拗ねたように睨む。
紅	こ、これは、その……うう……姫の視線がいやらしいからだ……
紅	姫がいやらしいから……あたしも、つい反応してしまって……
主人公	さすがにちょっと意地悪をしすぎたかもな、と思う。実際、俺を求めてくれていたのだから、少しくらい敏感になっていてもおかしくないかもしれない。
姫	ごめん。ちょっと焦らしすぎたのかな……
紅	そ、そういう意味じゃあ……
主人公	ここは素直に紅の期待に応えよう。そう決めると、俺はショーツの上から紅へと触れた。
紅	ふぁ……
主人公	シミの上から、紅の秘裂の中へと触れる。それだけで、紅はぴくっと身体を震わせた。
紅	や、あ、あんっ。ひ、姫っ
主人公	そのまま円を描くようにかき回すと、紅は甘い喘ぎを響かせ始める。
姫	もう大分しっとりしてきちゃってるな……
主人公	その濡れ具合を確かめるかのように、俺はショーツの裾から指をいれると、そのままヘアをかき分け、秘裂へと辿り着かせた。
紅	あ……そ、そこ、は……やぁ……ゆ、指、隙間からいれないでっ
姫	……中はもうこんな熱くなってるけど……
主人公	直接触れたそこは熱く火照って、いつでも来て欲しい、といえる状態になっていた。
紅	あ……あ、ああっ！
主人公	直接紅の中を愛撫してやると、紅は激しく喘ぎ出した。奥の方からも多くの蜜が湧き出し、ショーツのシミをたちまち広げていく。
主人公	そしてそのまま、女の子にとって一番敏感な突起を上から擦る。感じすぎるのか、即座に苦しげな喘ぎがこぼれ始めた。
紅	お、おねがい、い……そこ、こ、こすらない、でぇ……
姫	えっと、どこをやめてほしいって……？
紅	だ、だから、その……ち、ちっちゃなとこ……
紅	ああんっ、こ、こぼれちゃうっ
紅	ああ、や、ダメ！　だから、その……ぷっくり膨らんじゃったところよっ
姫	紅……またシミ広がった……
主人公	紅の場合、恥ずかしさが快感に繋がっているのかもしれない。その頬の赤みが強まる度に、下の蜜の量も増えていく。
紅	あ、あんまり、みないで……
主人公	それがシミのことだと察した俺は、だったらと、紅をベッドに押し倒した。
主人公	正直言えば、俺もいつでも問題ない、という状態だったのを必死に堪えていた。
主人公	紅のスカートとショーツをはぎ取り、自分のを取り出してみせると、紅が驚きの目で俺のそれを見る。
紅	……姫の、す、凄すぎない、か？
主人公	なんだろう。紅の可愛いところを見ていたせいかもしれない。いつの間にやら、自分でも驚くくらいのものに成長してしまっていた。
紅	そんな大きいのが、あたしの中に……
姫	あ、ああ。紅は、この前これを受け入れてくれたんだ
紅	な、なんか、納得した……そんな凄いなら、奥、届くよな……
主人公	よく考えてみれば、他の扉でも、紅はあまりジックリと俺のこれを見たことなかったような気がしたな。
主人公	改めて見て、恥ずかしくなってしまったのか、紅は視線をそれから逸らしてしまっている。
紅	そ、それじゃあ……い、入れるのか？
姫	正直、すぐに入れろと俺の息子さまは騒いでるんだが、俺としては、もっと紅の身体が見たい
姫	これ、いいか……？
紅	やだ、って言っても脱がせるんだろう……？
姫	紅が本気でいやがるなら、しない
紅	……ばか
主人公	やっぱり、紅は可愛いなと思う。
姫	やっぱり凄いな、紅の。横になってるのに、こんな……
主人公	ボタンを外し、左右に開いたブラウスの下から、その巨大な膨らみを表に出す。
主人公	重力にも負けずに、その形を保っている胸。これは本当に、一種の凶器のような気がした。
姫	凄い、柔らかそうだ……
紅	あ、あまり見るな……こ、こんな姿、恥ずかしくて……
紅	下だけ脱がせるとか……もう、姫はどうしてこうなんだ……
姫	ごめんな。紅って恥ずかしがってるとこ、本当に可愛いから、つい
主人公	いつも通りじゃない格好を見てみたかった、というのが正解だ。事実、今の紅の姿に、俺は尋常でないレベルで感じてしまっている。
姫	それに、スタイルいいからさ、他じゃあまり見られないような姿見せてくれるんでつい
紅	……だったら、ノートのがあたしよりも……
姫	ノートはノートだよ。俺は今、紅を抱きたい。だから、紅の姿が見たい
主人公	ノートのスタイルも確かに魅力的だけれども、だからといって紅に魅力がない訳じゃない。
主人公	少なくとも今の俺は、紅の恥じらっている姿が見たい。
紅	うう……今、すっごく嬉しくなっちゃったじゃないかぁ……
紅	だめっ、下の方、見ないでっ。い、今ので、あたし……
姫	だったら、こっちの方かな
主人公	どうやら濡れてしまったらしい。俺は頷くと、まずはブラの方へと手を伸ばした。
主人公	ズリ上げたブラの中からこぼれ出る二つの膨らみ。いつも通りの重量感あるそれに、まずは視線を奪われる。
姫	見とれちゃいそう、だよ……
姫	柔らかそうで……なのに張りがあって……先端も、こんなにツンって
紅	……姫は、大きい方が好きなのか……？
姫	どうだろう。あまり大きさを気にしたことってないんだよな、実は。でも、紅のこれは、大好きだ
主人公	言いながら、その膨らみをいきなり掴む。それは瞬時に形を変形させた。
紅	きゃあっ。ば、ばか、いきなり触って……
姫	ほら、大きいだけでなく、こんなに敏感だからさ
主人公	そのままゆっくりと揉みしだいていくと、紅は小さく喘ぎ始めた。
姫	それに、見てるだけでもう限界みたいだ、俺……
主人公	ガチガチになった俺自身が、もうどうしようもならなくなってしまっている。
主人公	これを早く入れたい。そして紅の中を味わい尽くしたい。そんな欲望でいっぱいだ。
紅	ああ……あたしも、その……
主人公	そして、紅も同じ気持ちだったんだろう。その秘裂からは、かなりの蜜がこぼれて、シーツにシミを作っていた。
主人公	俺は紅に最後まで言わせることなく、その入り口に俺をあてがう。
主人公	そして、奥へと貫いていった。
紅	ん、うぅっ！
紅	は、入って、きたっ……
主人公	まだ少し硬さの残る紅の中を貫いていく。
主人公	初めての時のような抵抗はなかったものの、それでもギチギチにキツイことには変わりない。
姫	大丈夫か……？　結構濡れてたから平気だとは思うけれど……
紅	へ、平気、だ。ちょっとだけ痛かったけど……初めての時より、全然……
主人公	確かに、入れてしまった今、紅の口調に苦痛はほとんどない。俺は安堵すると、ゆっくりと紅の中を動いていく。
主人公	まるで紅の中を探るかのように、ゆっくりと。
紅	う、うん……姫の、大きいの、感じる……
姫	紅の、凄いぞ……まだ二度目なのに、もう、俺のにピッタリと張り付いてくるみたいで……
紅	こっちの経験も、記憶といっしょに継承されてるのかな……
紅	ま、まだ二回目なのに……だ、だめ……凄いびりびり、きてる……
紅	あ、はぁ……だ、だめっ。お願い、姫、う、動いて……っ
主人公	どうやら、大人しい動きではガマンできなくなったらしい。
主人公	それは俺も同じだ。紅の中をもっとしっかり味わって、そして一緒に気持ち良くなりたい。
主人公	俺は、紅の中を動いている自分を少し激しくする。と同時に、それがかなり効いたのか、紅は俺を力いっぱいに締め付ける。
姫	うぐっ。こ、紅、締めすぎっ。俺が、すぐいっちゃうって、これっ
紅	だ、だって……んあぁ！　姫の、熱くて……や、あ、へ、変なの来だしたっ
主人公	充分に濡れた紅の中を、激しく動く。紅の中は熱く、俺を体内から溶かしそうだ。
紅	あ……ひゃん、んう、ああっ……お、奥のほう、とんとんってきて！
紅	だ、ダメ！　は、激しいっ。か、身体が、びりびり、きちゃうっ！
主人公	奥をトントン、と打つたびに、紅は大きく背を反らせた。そのまま響く甘い強制に、俺の興奮も止まらなくなっていく。
姫	う、あ……紅の、凄いよ……絡みつくみたいで……腰が止まらない……っ
姫	し、自然に動いちゃって……うああっ！
主人公	紅の中を、ただ激しく、強く、前後に動く。
主人公	たっぷりの蜜で濡れた秘洞の中は、俺の強引な動きでもスムーズにしてくれた。紅の中で激しい水音を立てながら、ただ蹂躙していく。
紅	んんっ！　や、あ、らめっ！　ひゃあんっ。そ、そこはダメ！　頭の中が、し、白くなって！
主人公	そして、その激しい動きに、紅は激しく身体を震わせていた。身体の奥から伝わってくる快感に、ただ激しく喘ぐ。
紅	や、あ、ああんっ！　身体、震えちゃう！　や、あ、こつこつ当たって……も、もう！
紅	ひ、あ、ああっ、はう、ん、んんーっ。だ、ダメ、指先まで震えて……も、もう！
主人公	悲鳴にも近い大きな喘ぎ。ここぞとばかりに力強く突き入れたそれに、紅は大きく背中をしならせた。
姫	くっ、急に、締まって！
紅	ひ、は、あ、ああああああああっ！！
主人公	そして、激しい喘ぎと共に、紅は絶頂へと達し、全身を痙攣させた。
紅	あ……姫の、熱いの……流れてこない、の……？
主人公	放心しながら、紅は不思議そうに俺を見る。
姫	あ、ああ……凄い危なかったけど、なんとか……
姫	本当に、搾り取られるかと思った……
紅	姫……
主人公	どこか残念そうに呟く紅。どうやら、俺が出さなかったことを、自分の力不足とでも思っている目だな、これは。
紅	それじゃあ……今度はあたしの番、だな
主人公	やっぱり。そう思うよりも早く、紅は俺を押し倒した。
主人公	まとっていた服をすべて脱ぎ捨てて、紅は俺の上に跨った。その顔には、恥じらってはいるものの、嬉しそうな笑みが浮かんでいた。
姫	大丈夫か、紅？　無理しなくても
紅	無理なんかじゃないぞ。今度は、あたしが姫を感じさせたいんだ
紅	初めての時といい、今といい、いつもあたしがしてもらってばかりだし
紅	だから、その……あたしにも奉仕、させてくれ
姫	紅がそう言ってくれるなら……
紅	ああ、任せてくれ。それに、この体勢気持ちいいんだ。姫にぎゅってしてもらえて
主人公	そう言われてしまうと何も言えない。俺も、紅と思い切り抱き合えて、この体勢、実は幸せだったりする。
紅	それじゃあ……えっと、これ、だな……うわ、硬くて熱い……
主人公	紅は後ろ手に俺のものを探ると、実際に触れて驚いた。が、すぐに立ち直り、自分の入り口にへともっていく。
紅	い、いただきます……
主人公	そして、一気に自分の中へと呑み込ませた。
紅	う……く……本当に、大きいな姫は……い、いっぱいいっぱい、だ……っ
主人公	限界にまで大きく広がった紅の秘洞全体に貼り付くように、俺が紅の中へと埋もれている。
姫	うあぁ……凄い……紅に飲み込まれて……
姫	んく……危うく、入れた瞬間出すところ、だった……
