主人公	女性陣全員による騒ぎはいつしか大きくなり、やってくる生徒達が奇異の目を浴びせて校舎の方へと消えていく。
主人公	おかしい。別におかしなことはなかったはずなのに、いったいどうしてこうなった。
姫	さて、俺はどうするべきか……
主人公	助けを求めるようにデイルとラーロンへと視線を送るが、二人はいつの間にやらコソコソと門をくぐり抜けようとしていた。
主人公	……逃げるが勝ちを実践しやがった。
？	おい姫
主人公	が、次の瞬間、誰かが後ろから抱きついてきた。この巨大な物体の感触には覚えがある。
姫	紅か
紅	……お前、今何であたしを判断した……
姫	……そりゃあまあ、ずっと一緒に戦ってきた相棒だからな
紅	本気で言ってるか
姫	もちろんだ。まあ、その大きな二つの膨らみが正答率を上げてくれたのは間違いないが
紅	……すけべ
紅	まったく、姫はいつもそうだ。結局は、あたしの胸しか見てない
姫	別にそんなことはないんだけどなあ。俺としては、紅のそういうとことか他の誰よりも知ってるつもりだぞ
姫	そういう、甘えん坊で寂しがり屋で、すぐに拗ねてしまう可愛い子、ってところとかな
紅	なっ
主人公	この世界に来た時に知り合った、自分以外にたった一人の人族。未来も希望も見えないこの場所で、紅は常に俺を支えてくれた。
主人公	年頃の女の子が、男と同じ部屋での生活なんて普通できるわけがない。
主人公	俺よりも全然強いくせに、常に俺を見て、俺を気にかけてくれた。俺の隣にいてくれた。
姫	できればまあ、紅もさ、俺の本心とか見てくれないか？
紅	本心？
姫	最初から最後まで、俺の隣にはお前、お前の隣には俺がいるってことだ
姫	違うか、相棒？
紅	……あ、いや、その……
主人公	ニヤリと笑いながらの俺の言葉に、紅は顔を赤らめ俯くと、やがてしっかりと顔を上げた。
紅	違わない、な
主人公	そして、同時に笑い出す俺達。
主人公	そうだ。この世界に来て、この学園で出会って、俺達の相棒は、俺達しかいなかった。
主人公	俺には紅、紅には俺。この関係だけは、どれだけ大切な仲間が増えても変わらない。
主人公	俺の相棒は紅だけで、紅の相棒は俺だけだ。他の誰にも渡せない、本当に大切な場所。
紅	姫、これからもよろしくな
主人公	勇者であろうがなかろうが、きっと変わらないこの関係は、絶対に最後までこのままだ。
主人公	だから、いこう。
主人公	みんなと一緒に、互いを支え合いながら。
