主人公	そして、いつしか騒ぎ始める女性陣。ある意味いつも通りの光景に俺は苦笑する。
主人公	いや、いつからこれがいつも通りになったんだろう。こんな光景、昔は考えられなかったはずだ。
ウルル	にいさま
姫	ウルル？
主人公	不意に、俺の手を握った小さな感触。ウルルが、その両手でしっかりと俺の手を握りしめていた。
姫	えーと、どうかしたか？
ウルル	いえ。にいさま、なんだか楽しそうだったので
姫	楽しそう？　ああ、なるほど。そうだな。確かに楽しんでるな、俺は
主人公	ああ、そうだった。この手だったっけ。最初に握ったのは。
主人公	この世界で、人族として必死にしがみついて……そんな中で出会った、他種族。
主人公	初めて、その手を握ったその少女は小さくて、どこか怯えてて……俺よりずっと強いはずなのに、だけど守ってあげたいな、って思った。
主人公	そうだ。きっとそこが始まり。守ってあげたい。勇者を目指して剣を振り続けてきた俺が、本当の意味でそう思った、初めての女の子。
主人公	この手と、この笑顔と、この子と出会って、俺は誰かを守るっていう気持ちを知ったんだと思う。
姫	なあ、ウルル
ウルル	はい。どうかしましたか、にいさま
姫	ウルルはさ、これからも俺の隣にいてくれるか？
主人公	そんな俺の質問に、ウルルは最初意味が分からないとばかりにぽかんとし、やがて、満面の笑顔になった。
ウルル	そんなの、当り前ですよ、にいさま♪
主人公	俺が守って、俺を守ってくれる少女。俺は、自分の手を包んでくれているその小さな手を、そっと握り替えした。
主人公	多分これからも、俺達がこの手を離すことはないと思うから。
主人公	多くの大切な仲間達と一緒にいながら、それでもこの手を、きっと握っているはずだから。
