主人公	その日の昼。２階級で行われる合同授業と、ラーロンが俺に決闘を申し込んだことは既に学園中に知れ渡っていた。
ウルル	な、なんだか大変なことになっちゃいましたね
デイル	いやー、煽ったのは俺様とはいえ、まさかここまではっちゃけるとは思わなかったぜ
オペラ	非常に他人事ですね、すべての元凶さま
デイル	ちょっ、ひどいぜメイドちゃん！　まあ、事が大きくなりすぎたのはちょっとばかり反省はしてるけどよ
姫	まあ、さすがに誰も予想出来ないって、この状況は
主人公	休憩室で昼食をとりながら、朝に起こったことの詳細をみんなに話す。さすがにこのラーロンの行動は予想外だったらしく、で他のみんなも驚きを隠せていない。
ノート	でもそれだけ姫くんに対する鬱憤がたまっていた、って事ですよね
紅	そうだな。デイルの言った通り、あそこで鬱憤のはけ口を作ったのは正解だったかもしれないな
ヴェル	でもだからってこれは予想外すぎるわ……あいつ、ヒメを衆人環視の中で公開処刑する気よ
アミア	本当いろいろと歪んでるよね。いったいどうすればあんな風になっちゃうんだろう、ってぐらい
主人公	アミアの言葉に頷き、軽く嘆息する。ある意味でデイルと戦った以上の状況だ。
ウルル	でも、トリアさまは、なんであっさりラーロンさんの提案を通したんでしょうか？
オペラ	一応ザコ魔王さまの提出した提案書自体には不備が無かったのと、提案した内容そのものは悪くありませんでしたから
紅	しかし、筆記試験前のこの時期に合同授業なんて通るか？　生徒はもちろん教師陣も忙しい時期だぞ？
ヴェル	そんなの決まってるわ……だって、合同授業を提出した先は母様よ？
ウルル	へ？　どういうことですか？
アミア	あーなるほど……確かにトリアちゃんなら
ノート	で、ですね。トリアさんならすっごく単純な理由で採用しそうです
姫	だろうな……間違いない……
主人公	頭の中に今回の合同授業を提出された学園長の顔が思い浮かぶ。
主人公	ああ、きっと凄い笑顔でこう言ってくれるだろう。
トリア	合同授業を採用した理由？　ははは、決まっているじゃないか
トリア	おもしろそうだからだ！
主人公	ですよねー。
オペラ	まあ、トリアさまなら間違いなく面白そうだからという理由で採用するでしょうね
紅	う、まったく否定できないのが恐ろしいな
ヴェル	まあ、母様だから
アミア	トリアちゃんだもんねー
ノート	トリアさんですもんね
デイル	学園長の人望に思わず涙が出てくるぜ
姫	いまごろ盛大にくしゃみでもしてるかもな
ウルル	ああ、トリアさま。フォローが出来ない未熟なウルルを許してください
主人公	実際こんな話本人に聞かれたら色々と恐ろしいことになりそうなので、この辺で話題を変えておく。
姫	そういえば、合同授業って何をするんだろうな？
ヴェル	先生は詳細が決まり次第連絡するって言ってたわよね
ウルル	でも、デイルさんは合同授業内での模擬戦でにいさまに決闘を挑んだんですよね？
紅	そうだな、そう考えると少なくとも模擬戦はありそうだな
ノート	他のクラスとの交流の意味もあるって言ってましたので、模擬戦はぴったりです
アミア	あー、いいなお姉ちゃんたち。わたしたちもそういうのやりたいよね
ウルル	そうだね、あんまり他のクラスの人たちとは交流がないもんね
主人公	確かに今回はラーロンが提出したのは二階級全体での合同授業なので、ウルル達第一階級や第三階級の合同授業の話は出てこなかった。
オペラ	ウルルさまが望むのであればこのオペラ、是が非でも実現させますのでご安心を
ウルル	ええ！？　どうやって！？
オペラ	とりあえず、全階級の竜族から署名でもとりましょうか。ウルルさまの名前を出せばおそらく一瞬で集まりますので
姫	一瞬って文字通りなんでしょうね……
オペラ	まあ、それプラス色々裏工作も絡めますので大丈夫です！　具体的には賄賂とか脅迫とか
ウルル	そ、そこまでしちゃだめー！
主人公	このメイドさんのことだから冗談ではなく本当に実行しそうだから恐ろしい。というか、初めから冗談にまったく聞こえないが。
紅	まあ、第二階級でこれだけ浸透したんだ、他の階級でも実施されるんじゃないか？
アミア	だといいけどなー
主人公	そんな会話の中、ふとある事を思い出し、みんなに聞いてみる。
姫	そういや、ラーロンは何で合同授業なんて面倒な手順を踏んできたんだろう？　俺と模擬戦をしたければデイルみたいに学園に申請するだけで良くないか？
ウルル	そういえばそうですね、どうしてでしょうか
ヴェル	あの目立ちたがりのことだから、デイルと同じ方法が嫌だったとかきっとそんなくだらない理由に決まってるわ
紅	しかし、学園公認の模擬戦と違って合同授業じゃ二階級の生徒しか見学できないぞ？
紅	あいつのことだから全校生徒の前で自分の強さをアピールするぐらいの事は考えそうだが
主人公	確かにラーロンならそれくらいの事はやりかねない。
主人公	もっとも、たとえ授業の組み手だったとしても、俺がラーロンに負ければラーロンは取り巻きを使って学園中に広めるだろうけれど。
オペラ	そのことなら私も気になってちょっと調べてみたのですが、実はザコ魔王さまは一度決闘申請をしたみたいですね
ノート	え？　そうなんですか？
デイル	そういや、そんな噂も流れたねえ。ありゃ本当だったのね
ウルル	でも、にいさまにその話がきてないってことは……
