姫	すっかりここの常連になっちゃったな
主人公	養護室のベッドで天井を見上げながら苦笑する。
紅	まったく、褒められた事じゃないんだぞ？
ノート	そうです、毎回毎回すっごく心配してるんですから
ヴェル	今回ばかりは私も言わせてもらうわ！　本当に無茶しすぎよヒメは！
姫	返す言葉もありません……
主人公	冗談交じりの言葉に全力で突っ込まれて、頭を下げる。
オペラ	まったく、これ以上皆さんに迷惑をかけるようだと。白鷺さまは痛いの大好きなマゾヒスト♪　って学園中にひろめちゃいますよ？
アミア	うわ、地味だけどすっごいえげつないお仕置き！
姫	それだけは本当に勘弁してください！　自重します！　今後は自重しますから！
主人公	本当に笑顔でさらりと恐ろしいことを言い放つオペラさんに、ただひたすらに頭を下げる。
主人公	この人の場合、シャレでも何でも無く、本当に実行しそうだから恐ろしい。というかするな、絶対に。
ウルル	マゾヒスト？
デイル	あ～ドラ子はまだ知らなくてもいいと思うぞ、うん
紅	いや、むしろ一生知らないでいてくれ頼むから
ウルル	ほえ？
主人公	言うまでも無いが、ラーロンとの戦いが終わった後、俺はそのまま養護室に運ばれ放課後まで過ごすことになった。
主人公	ちなみに、最近お世話になりっぱなしで、すっかし顔なじみになってしまった養護の先生には、開口一番、
主人公	また君か。
主人公	と苦笑しながら言われてしまった。
アミア	傷の方はもう大丈夫なの？
姫	ああ。相変わらずここの養護の先生はいい腕してるよ。明日には多分、普通に動けるようになると思う
ノート	良かったです。ラーロンくんの最後の一撃が直撃した時は心臓がとまっちゃうかと思ったんですから
姫	ははは、そんなオーバーな
ヴェル	オーバーなんかじゃないわよ。本当に見てるこっちの方が辛かったんだから
ヴェル	試合中何度ハデラを吹き飛ばしてやろうと思ったか
デイル	涙目で姫っちを助けに行く！　って聞かない姫さんを説得して抑えとくのは大変だったんだぜ？
紅	ああ、本当に大変だった……
ヴェル	だって！　普通に戦うだけならともかくハデラの奴、ヒメに向かってあんな事言いながら、ヒメの事をもて遊んでたのよ！
ヴェル	あんなの許せるわけないじゃない！
主人公	その時の怒りが蘇ってきたのか、肩を震わせるヴェル。
