？	きろ……
主人公	微睡みを吹き飛ばすかのように、身体がゆっくりと揺れている。
？	はや……きない……だぞ……
主人公	耳にしっくりとくる優しげな音が、身体にゆっくりと染みこんでいく。
？	とうに……こく……しらな……
主人公	少しずつ掬い上げられていく、俺の意識。周囲の景色が、徐々に明るくなっていく。
？	あー、もういいから起きろ！！
姫	はい！！
主人公	耳元で突如発生した爆発。今までの優しい微睡みはどこへやら、俺は飛び起きていた。
姫	こ、紅？
紅	まったく、いつまで寝てるつもりだ。もう朝食食べてる時間はないぞ
姫	え？
主人公	慌てて時間を確認。確かに、すぐにでも着替えて出ないとかなり危険度の高い時間だ。なんていうお約束的状況。
姫	あ、ああ、そうだな。すぐに準備を……
主人公	そこまで言って、俺は紅を見た。
主人公	昨夜、俺が戻ってきた時には、紅はすでにベッドの中に潜って寝てしまっていた。
主人公	昨日、俺が部屋を出てから本当に大丈夫だったのか……こう見えても、紅は普通の女の子でかなり脆いところがある。
姫	なあ、紅……
紅	ん？　どうかしたのか？
姫	いや、その、な……えーと……
紅	なるほど、昨日のことか
主人公	言い淀む俺を見て察したのか、紅が苦笑する。
紅	見ての通りだ。吹っ切った、とまでは言わないが、落ち込んでいたところでシャルが喜んでくれるはずもない。とりあえずは、いつも通りのあたしでいることにした
姫	……そうか
主人公	いつも通りの笑顔で言う紅。だけど、だからこそ何か……。
姫	まあ、なんだ。もし何かあったらさ、たまには、俺に甘えてくれたっていいんだぞ
紅	それで、着替えを見られたり、胸を揉まれたりしてしまうわけだな、あたしは
姫	すいません。本当にすいません。過去の事とはいえ謝ります……
紅	はは、冗談だ。あれは、無防備すぎるあたしにも責任があるからな
紅	それじゃあ、玄関で待ってるからな。急いで来てくれよ
主人公	そう言って、部屋を後にする紅。けれど俺は見てしまった。
紅	……でも、そうだな。たまにはそんなのもいいかもしれない……
主人公	部屋を出る時の、寂しそうな紅の顔を……。
