主人公	放課後、俺は戦闘服姿で闘技場へと足を踏み入れた。
ヴェル	放課後ヒメ一人で闘技場に来て、戦闘服で。他のみんなには内緒でお願い
主人公	昼間の授業でヴェルに耳打ちされた通り、他のみんなには何も言っていない。
姫	ヴェル？
主人公	その姿を求めて周囲を見回す。が、その瞬間、背筋を怖気が走り抜けた。俺は慌てて前に飛ぶ。
主人公	同時に、すぐ背後に何かが振り下ろされた。その余波だけで吹き飛ばされそうになるのを、かろうじてバランスをとって堪える。
姫	くっ、誰だ！
主人公	剣を構えながら素早く振り返れば……、
主人公	そこには、戦闘モードのヴェルが立っていた。
姫	ヴェ、ヴェル？
ヴェル	何も言わずに私と戦って、ヒメ
主人公	愛用の黒い鎌を手に、真剣な目で俺を見るヴェル。それは冗談でもなんでもない。むしろ本気で俺を殺そうとしている……。
姫	どういうことだ……？　誰かに脅されてるとか……
ヴェル	違うわ。私は脅されてもいない、洗脳なんかもされてない。あくまでも私自身の意思でお願いしてる
ヴェル	たとえイヤだとしても、ヒメに選択権はないわ。だって、私が勝手に襲うんだもの
主人公	素早い踏み込みと共に、一気に横へと薙ぎ払われる黒い鎌。ゴウッ、と信じられない風切り音が響き、咄嗟に飛んだ俺の胸を掠めていく。
主人公	ヴェルの身長よりも長いヴェルの鎌。それを片手で、あの速度で振り回されれば、距離なんてほとんど関係無いに等しい。
主人公	あの攻撃を見切るには……やっぱり真眼しかないか……。
ヴェル	遅い！　私の前で動きを止めていられる余裕があるわけないでしょう！！
姫	な！？
主人公	だが、それ以上にヴェルの刃は早かった。真眼を使うにも、そもそも使う暇がない。使おうと一瞬でも動きを止めれば、間違いなくそこを狙い撃ちにされる。
主人公	普段はその魔力を使った破壊力に目が行きがちだけれど、本気で戦うとなれば、ここまで速く、広いのか、ヴェルの攻撃は！
ヴェル	そのまま逃げ続けられるだなんて思わないでね
主人公	完全に逃げの一手のみの俺に対し、ヴェルの冷たい言葉がかけられる。けれど、その通りだ。この攻撃をこのままかわし続けられるとも思えない。
主人公	少しでもかわし損ねてしまえば、そのまま怒濤の連撃に巻き込まれる。それくらい、ヴェルの攻撃の回転は速い。
主人公	やるしかない、な。
主人公	ここに来て、俺は腹を括った。
主人公	真眼を使う余裕はない。だったらそれを使わず、今まで培ってきた技術だけでなんとかするしかない。まずは相手の動きをよく見ろ。そしてその先を予測しろ！
主人公	大きく振りかぶるヴェル。俺は一気に懐へと飛び込むと、ヴェルの刃ではなく、その柄を受け止める。
主人公	刃を受け止めるよりも威力は下がるし、ヴェルの鎌程の大きさなら、かえって攻撃しにくい場所のはずだ。
ヴェル	ふうん。少しまともになったみたいね
主人公	その顔に、嬉しそうな笑みが浮かぶ。けれど、それも一瞬。
主人公	ヴェルは自分から後ろに跳ぶと、そのまま横に薙ぎ払った。が、ヴェルが跳んだその瞬間に俺も予測して背後に跳んでいる。
主人公	黒い刃は俺に届かなかった。
主人公	……なんだ、これ？
