主人公	最後に何が起きたのか、闘技場にいる者のほとんどが分かっていなかった。
姫	最後の最後に厄介なボス軍団が出てきたな
ノート	はい。一緒に……行ってくれますか？　姫くん
姫	もちろん。行って、あの勇者のオヤジと紅に説教して、アミアを取り返してこないとな
ノート	はいっ
ウルル	にいさま、でもその前に、ですよ。オペラ
姫	え？
オペラ	はい、ウルルさま。オペラにお・ま・か・せ
主人公	俺の前に出てきたオペラさんが、俺の身体にそっと手をかざす。
オペラ	この傷、ちゃんと癒していって下さいね
主人公	オペラさんの治癒魔法だ。その手から注がれる温かい光が、ノートとの戦いでついた傷を休息に癒していく。
主人公	はは……すっかり忘れてたな。痛みも麻痺してた感じだし。
ノート	はう……ご、ごめんなさいっ。ボクのせいで……
姫	全然大丈夫だよ。ノートが俺を本気で傷つけられないのは分かってた
ノート	姫くん……？
主人公	俺はノートに微笑みかけながら、その頬にそっと手を伸ばす。
ノート	あ……えへへ……
主人公	ノートはそんな俺の手に自分の手を重ねると、嬉しそうに頬をすり寄せた。
主人公	そうだ。このノートが本気で俺に剣を向けられるはずがないんだ。
主人公	俺やみんなとの時間を、本気で無しに出来るはずがない。このやさしい銀月が、無感情に人を殺せる兵器になんてなれるはずがない。
主人公	だから俺は、賭けた。
主人公	ノートが、俺と本気で戦えないことに。
主人公	そして、その賭けに勝った。
主人公	いや、そもそもこんなの賭けにもならない。俺は最初から知っていたんだから。俺には分かっていたんだから。
主人公	ノートはノート。それ以外の誰でもない。そのノートが、俺に本気で剣を振るえるはずがない。
姫	ごめん、ノート。分かってて、剣を向けさせるなんて……最低な戦い方した……
ノート	そんなこと……ありません
ノート	姫くんは、最初から最後まで、ずっとボクを見ててくれた……兵器でなく、神界の王女であるボクを見ててくれた……ボクを、信じてくれてたんです
ノート	ボクにとっては……最高の戦い方でした……
ノート	姫くんがいてくれたから……姫くんだったから……
ヴェル	あー、えー、ごほんっごほんっ
フォン	ヴェルさま……もう少し空気読んだらどうですか？　いくら悔しいからって
ヴェル	う、うるさいわねっ。私だって、ヒメに甘えたりほっぺ撫でてもらったり色々したいんだからっ
姫	ヴェル、フォン、ありがとうな。二人が最初に押さえてくれたせいで、戦いをとめられた
姫	二人くらいにレベルと名前がないと、さすがにどうにもできなかったから……
ヴェル	いいのよ。ヒメのお願いだもん。なんだってこい、よ
フォン	ま、まあ、あんな風に真摯にお願いされてしまえば、仕方ないというものです
ヴェル	でも……本当なら私も行きたいんだけど……ごめんなさい。さすがにあいつと戦り合うのは厳しそうだわ……
フォン	右に同じく、です。相当な無理が必要になりそうですが、さすがにそのレベルは耐えられなさそうです
ウルル	ウルルも行きたいですけれど……足手まといになっちゃいます……
姫	三人とも、ありがとうな。でも、招待されてるのは俺とノートの二人だけだ
姫	だから三人は……必ず帰るっていう約束の相手になってくれ。絶対に破らないから
ヴェル	ヒメ……
フォン	相変わらず歯の浮きそうなセリフですが……承知しました。フォン、約束破りには少々うるさいですよ
ウルル	ウルルもです。もし破ったりしたら、毎日オペラけしかけちゃいますからねっ
オペラ	お～ほほほ～。それはもう、この世のものとは思えない天国への道を体験させてあげます♪
ノート	姫くんは、ボクが絶対に守ります
姫	学園長、ミリオさん、申し訳ないんですが、後始末はお願いします
姫	あと、ルアンさんに伝えておいて下さい。あとで、娘二人が見舞いに行きますって
トリア	ああ、任された。最後の締めだ。ウチらの分まで思いっきりやってきておくれ
ミリオ	ルアン様にとって、最高の治療薬となるお言葉ですね。ご武運、お祈りしています
姫	はいっ。それじゃ、行こうかノート
ヴェル	あ、待ってヒメ。最後に……
姫	え？
主人公	振り返った瞬間、唇に柔らかい感触が重ねられた。
ヴェル	……魔王の祝福。女神を連れていくなら、こっちもないとズルイでしょ
主人公	その頬を赤らめながら、可愛らしく笑うヴェル。女神と魔王。確かに、とんでもなく効きそうだ。
姫	御利益間違いなし、だな
ノート	もう、ずるいですヴェルちゃん。でも、必ず戻りますね
主人公	笑顔で始まり、笑顔で終わろう。俺達は全員笑い合いながら、最後の戦いへと続く一歩を踏み出した。
