主人公	昼休みに中庭で日向ぼっこをしつつ、さっきの授業の事を話す。
アミア	へえ、そんな事があったんだ
オペラ	ふふ、バリアリーフはあれで負けず嫌いな所がありますからね、よほど悔しかったんですね
姫	まあ、実際ためになったんでいいですけどね
デイル	でもあの調子じゃ、明日の合同授業で下手な事したら命が危ないぜ
デイル	あー、適当に流そうと思ってたのにな。仕方ない、ちょっぴりだけ本気出すか
ヴェル	あんたの場合、普段からもうちょっと本気だしなさいよ
紅	というか、あたしたちと同じパーティなんだから初めから本気を出してくれ。頼むから
主人公	芝生に寝転びながらいつも通り飄々と流すデイルに軽く笑う。
主人公	まあ普段はこうだが、なんだかんだでやるときはしっかりやってくれるので、デイルは信頼できる。
ウルル	あ、デイルさんはにいさまと同じパーティになったんですね
ノート	ちょっと意外です。デイルくんならパーティに誘ってくる人も多かったんじゃないですか？
主人公	ノートとウルルが意外そうな顔で尋ねる。実際デイルをパーティに誘うクラスメイトは多かった。あの、ラーロンですら一度声をかけたくらいだ。
主人公	しかし、デイルはそれらの誘いをすべて断り、俺に声をかけてくれた。
姫	そういや聞き忘れてたけど、どうして俺のパーティなんだ？
デイル	ん？　ああ、たいした理由はないよ。姫っちのパーティならリーダーをやらされなくてすむと思ってね
ヴェル	本当にたいした理由じゃないわね
デイル	正直、実技試験で懲りたのよ。リーダーなんて面倒なもん、やるもんじゃないわ。つか俺様にはそもそも向かないって
主人公	確かにパーティメンバーにデイルがいる場合、普通はパーティのリーダーにデイルを推すだろう。
主人公	実力的にデイルに届く者はほとんどいないし、本人は否定しているけれど指揮官としての能力だって決して低くない。
紅	だから姫のパーティというわけか
デイル	ま、当然それだけじゃないけどねえ。俺様的に一番勝率が高そうな所選んだんよ
デイル	これでも人を見る眼には自信があるからな、姫っちはもっと自信をもっていいぜ
姫	まあ、期待に応えられるようにがんばるよ
主人公	やはり信頼してもらえると嬉しいものだな。自然と笑顔が浮かんでしまう。
ノート	ヴェルちゃんと紅ちゃんに加えてデイルくんもですか。これは要注意ですね
アミア	あ、いいのかな～お兄ちゃん、お姉ちゃんの前でそんな情報を漏らしちゃって。明日は敵同士だよ？
姫	は！？　しまった！
ノート	へ？　そ、そんなつもりじゃないですよ！
オペラ	ふふふ、聞かれた以上ただで返すわけにはいきませんね！
ウルル	何でにいさまのクラスどころか生徒ですらないオペラがノリノリなの！？
オペラ	捕獲はお任せください、とりあえずその豊満な胸を強調するように縛っておきますので
ノート	ひい！？　怖い！　怖いですよオペラさん！
紅	ストップですオペラさん！　それ以上は色々と問題になります！
主人公	何が楽しいのか、鼻息荒くこれまたどこからか出したロープを手にノートに近づくオペラさんを、何とか止める。
オペラ	ちぇー残念です。せっかく私の縄捌きをお見せできるチャンスでしたのに
ヴェル	なんでそんな事覚えてるのよこの人……
オペラ	ふふ、メイドのたしなみです♪
デイル	最近のメイドってすげえんだな
アミア	いや、ないない、それはないよ
主人公	まったくこの人は。何か面白そうなことを見つけると、本当に生き生きとするんだから。
主人公	俺はこれ以上この話題を続けるのは危険と判断して、すかさず話題をそらす。
姫	そういえば、新魔法の研究の方はどうだ？
アミア	ん？　順調だよ。お姉ちゃんにも手伝ってもらってるしね
ウルル	今度はどんな魔法を研究してるの？
アミア	今回は強化魔法だよ、もう竜族に負けないぐらいの身体能力を得られる強力な奴
ヴェル	相変わらず発想が前傾姿勢ね
デイル	つか、そんな強力な強化魔法使ったら身体の負荷やばくね？
デイル	一時的に強くなっても、効果が切れた瞬間に力尽きて倒れたり身体壊すようじゃ意味無いだろ
アミア	そうなんだよねー、今の課題はそれなんだ。どうにか身体にかかる負荷を抑えつつ、効果と持続時間を延ばせるかっていうのが
主人公	確かに、効果が強力なだけじゃ使い物にならないっていうのは、他の魔法と違って難しいところだ。
ノート	そういえば、紅ちゃんも強化魔法が得意でしたよね？
紅	ああ、あたしの場合は加速系がメインだけどな
アミア	前見せてもらったけど紅さんの術式ってかなり独特だよね。やっぱ、儀式兵器つかった魔法って普通と違うの？
主人公	紅の儀式兵器に興味があるのか、瞳を輝かせながらそう聞いてくるアミアに苦笑する紅。
紅	まあ、魔力精製の仕方がそもそも魔族や神族と違うからな。術式も変わってくるさ
デイル	不思議だよな儀式兵器って。空気中の魔力を収束して内側に溜め込んでるんだろ？　いったいどういう原理なんだか
ウルル	そもそも、儀式兵器ってどういうものなんですか？　なんとなく漠然としか知りませんけど
オペラ	そうですね、人族が魔力を使える物という認識はありますけど、それ以外のことはあまり知られてませんね
主人公	まあ、他の種族からしたら不思議だよな。かなり特殊な兵器だし。
デイル	そもそも、儀式兵器ってどうやって作ってるんだ？
主人公	そんなデイルの質問に紅は軽く考えると、若干講義口調で言った。
紅	そうだな……簡単に言うと魂の具現化だ
デイル	魂とはまた、凄いものが出てきたな
姫	俺達人族の戦士は、儀式を通して魂の一部を具現化する事で武器を生み出すんだ
姫	だから、儀式兵器は本人の意思をもっとも反映したものが生まれるし、本人しか扱う事が出来ない
主人公	儀式兵器が一人一人形が違うのはその辺が理由だったりする。
主人公	儀式に参加する子供達は、前日の夜にどんな形の武器を作るかで悩んで眠れないものだ。俺自身がそうだったように。
アミア	そっか……魂の具現化、つまりは自分の分身、自身の一部。だから周囲から収集した魔力を自分の物として使えるんだ
アミア	最初に儀式兵器を考えた人は天才だね。普通思いつかないよ。魂の一部を武器として再構築するなんて発想
主人公	技術者気質のアミアが紅の説明にやたら関心している。
紅	まあ、完璧というわけでもないんだがな
ウルル	そうなんですか？
紅	ああ、魂を具現化する儀式は生涯に一度しか出来ないからな。もし何らかの理由で儀式兵器が完全破壊されたり、儀式に失敗したりすると、もう二度と作り出せない
ヴェル	……
主人公	それを聞いてヴェルが申し訳無さそうにこっちに視線を送ってくる。やっぱり気にしてるんだろあの日のことを。
主人公	そんなヴェルに、俺はあえて何も言わずに微笑を返す。気にしなくても大丈夫だと。
主人公	なんといっても、あれは、俺が望んでやった行為なんだから。ヴェルは何も悪くない。
紅	まあ、大抵の傷や破損は自動修復されるからな。滅多な事では完全破壊なんて出来ないが
アミア	自動修復機能までついてるんだ
姫	まあ、塵になるまで破壊されても再生したって例もあるし、儀式兵器の完全破壊はまず無理だろうな。実際、されたって話も聞いたことがない
アミア	ん～、聞けば聞くほど優秀な兵器だよね。何とか再現できないかな？
姫	おいおい、儀式兵器は人族最大の特徴なんだ。頼むから、それまで奪わないでくれ
主人公	アミアの言葉に勘弁してくれと冗談めかして言うと、皆も笑う。
ノート	そういえば、アミちゃんと歴史書を探していた時なんですけど、儀式兵器が生まれる前の人界にも魔法を使っていた形跡が残ってるみたいですね
アミア	ああ、そういえばあったね。記述が削除されてたから詳細は分からなかったけど
紅	へえ、それは初耳だな、姫はどうだ？
姫	俺も無いな。というか人界の魔法の歴史は、昔嫌と言うほど調べたから
主人公	一時期どうにかして魔法が使えないかと、人界の資料をあさりまくった時期があった。だけどその時には、そういった記録を見つける事は出来なかった。
アミア	まあ、記録が削除されてる以上まともな方法じゃなかったのは確かだけどね
オペラ	ですね。往々にしてそういった歴史から葬り去られた技法というのは、禁忌に触れるようなものと、相場が決まっていますからね
主人公	アミアの言葉に、一瞬それを使えば俺も魔法を使えるんじゃ、と思ったけれど、やっぱり思い直す。
主人公	言われてみれば確かに、まともな方法であったなら人界にいる時に見つけたはずだ。大体、その方法で魔法が使えるなら儀式兵器が生み出されるわけが無い。
姫	ま、気にはなるけど触らぬ神に祟りなし、だな
主人公	俺は自分に言い聞かせるように、そう結論づけた。
