主人公	翌朝、今度は薬問屋を真っ先に訪ねた。特別ゲストを連れてだ。
薬問屋の主	いらっしゃいませ――まぁ！
主人公	薬問屋の主は、俺の背後に目をやって唖然とする。
薬問屋の主	陛下が、おいでになるなんて、聞いてないわよ
主人公	思い切り焦る店主に、俺はニッコリ笑顔で答える。
新	スポンサーですから
フォルト	マダム、早速だが、請求書を頂戴しようか
薬問屋の主	あ、はい、これを……
主人公	かなり気遅れして差し出すところを見ると、よほどボッタくるつもりだったらしい。まあ、予想通りだな。
薬問屋の主	品薄の物などありまして……とても正価での仕入れが……
主人公	苦しい言い訳にも関わらず、王様は平然と頷いた。
主人公	そして、請求書を、同行の財務大臣に渡す。
フォルト	正価より高いものは、こちらで購入することにした
財務大臣	これはエルフのためではない
財務大臣	集団的安全保障の観点から我が国のためになると、陛下の御判断がありましたので
財務大臣	納品が済み次第、請求書の通り、支払いをさせて頂く
薬問屋の主	あ、ありがとうございます
新	じゃ、納品頼むな！
主人公	ま、今回の代金は仕方ないとしても、今後、値段について少し厳しい目でチェックされるかもしれないが、それは仕方ないよな。
新	王様、次に行くぞ
フォルト	よし、行こう
主人公	俺と王様は、店を出る。
主人公	外では、シエルと灯が待っていた。
フォルト	で、次はシエルっちとアカリちゃんか
灯	そうだよ。私たちの出番なんだから
シエル	はい。出番です。がんばります
新	二人ともありがとうな、勝手な頼みを聞いてくれて。ホント、感謝だ
灯	なに言ってるの。いくら新くんがヒーローだって、一人じゃムリなんだから
灯	みんな手伝いたいから、付いて来たんだよ
シエル	私もです。ヒーローのお仕事、手伝いたいです
フォルト	いいねぇ、いいねぇ。このノリで行っちゃおうじゃないか
灯	行っちゃいま～す！
シエル	行っちゃいます
新	よしっ！
主人公	俺達は、甲冑工房への道を辿る。
新	おーい、助っ人を連れてきたぜ
甲冑工房の主	あ、来てくれたんですね
新	ああ。俺の友達だ
灯	よろしくお願いします
シエル	お願いします
新	二人には、何をするか説明してあるから、あんたは昨日と同じで弟子の世話と甲冑の組み立てをやってくれ
甲冑工房の主	はい。あの――あなた様は、何もしないんで？
新	いや、一応勇者なんでな、これでも仕事は一杯ある。ここは、あの二人に引き受けてもらったが
新	これから、魔物退治に行くんだ
甲冑工房の主	魔物って……大丈夫なんですか？
新	大丈夫、魔物程度なら余裕だ。ってことで、後は任せた
主人公	そして、魔物退治に向かう前に、市場へ立ち寄る。
新	また来たぜ
屋台の女将	何度来たって――！
フォルト	すまんな、邪魔をする
主人公	王様の姿を見た瞬間、屋台の女将の目がハートになった。
屋台の女将	お、おおお王様！？　本物の国王陛下！？
主人公	周囲の視線が一斉に向く。王様にではなく、屋台の女将の派手なリアクションに。
主人公	王様は軽く咳払いをした。
フォルト	実は貴女に、折り入って頼みたいことがあるのです……
主人公	王様は、屋台の手前の花屋のワゴンから一輪の花を抜き取ると、差し出した。
主人公	その先は言うまでも無い。
主人公	屋台の中に肖像画を何枚も飾っているほど王様ファンの女将は、実に素直に、必要なだけのハーブエキスを期日までに作ると約束してくれた。
主人公	そして、屋台の女将は、こうしちゃいられないと、屋台をたたみ始める。
主人公	休業補償もさせて頂きましょう、と言い足して、俺達は屋台の前から離れた。
新	悪い、支出増やしちまった
フォルト	気にするな。それよりアラタ、お前の方こそ大丈夫か？
新	はは、この程度大丈夫に決まってるだろ。なんといっても、俺だぜ
主人公	右手の甲へ目をやると、その中央が、ちかっと光る。
新	ああ、分かってる分かってる。すぐに大暴れさせてやるからもうちょい待っててくれ
主人公	光が止んだ。レイは理解してくれたらしい。
新	じゃ、行ってくる
主人公	俺は、広場から延びる道を駆け出した。
レイ	ああ、なんと素晴らしい光景……目一杯活性化した魔物が……ああ、数えるのもめんどくさいほどに大量に！
レイ	ふふふふふ……滾って参りました！　我が力、存分にふるってみせましょう！　ていうか、ふるって下さいマスター！！　でないと私拗ねます！
レイ	さあ、目にもの見せてやりましょう、マスター！
新	うん。わかった。わかったから
新	さくさくっとやってくれ。俺の体力を削らない程度でな
レイ	はぁ？　なに寝惚けたことを言っちゃってるんでしょうか！？
レイ	勇者たるもの、己を死の淵に追い詰めて、起死回生の一撃を放ってこそ、輝くのです。どっかぁぁぁ～んと、一発大々々逆転！　我が身を捨ててこそ、沈む淵もあるのです！
主人公	そいつは勘弁だ。浮かぶ瀬も無いなら、せめて、藁の束でも投げてくれ。
主人公	泳ぎは得意だけどな。
新	ま、軽く、行こうか
主人公	右手を天にかざす。
主人公	手の甲から湧き出るようにエーテルの青白い輝きが広がって、腕を伝い、流れ落ちる。
主人公	そして、銀色の光が右腕を覆った。
主人公	魔物のある者は唸り声をあげ、別の者は憤るまま突進を開始する。
