姫	またここか……
カミシア	戻ったか。さて、今回の未来はどうだった。お気に入りにはなったか？
主人公	再び戻った、この不可思議な白黒の世界。そして、目の前にいるローブの人物に、俺は思わず身構える。
カミシア	どうした。また随分と過敏な反応だな
主人公	……いや違う。声も雰囲気も気配も、そのすべてが違う。
主人公	さっきの扉の向こうで、俺達を引っかき回してくれたあの少女……ミヤとは違う。同じようなローブをまとってはいるけれど、やっぱり別人だ。
姫	カミシア、だったよな
姫	……あのミヤとかいう奴に、扉の中で色々と世話になった
カミシア	何……？
主人公	カミシアが、小さな驚きを含んだ言葉を発する。
カミシア	ミヤが未来世界に、直接干渉したというのか！？
姫	直接どころか殺されかけたぞ
ミヤ	それはちょっと違うよ、白鷺くん。情報は正しく伝えて下さい
ミヤ	白鷺くんは殺せないって、私、ちゃんと言ったじゃない
主人公	唐突に響き渡る声と共に、ミヤがその姿を現わす。隠すつもりがないのか、もうローブすら着ていない。
姫	ミヤ！
カミシア	待て
主人公	思わずつめよりそうになる俺を、カミシアが制す。
カミシア	貴様、どういうつもりだ……
主人公	明らかな不満を込めたカミシアの言葉。なるほど、どうやら本当にこいつは関わってなかったみたいだな。
ミヤ	どうしたもなにも、私もゲームの参加者ですから。特に問題はありませんよね
主人公	ニッコリと、一切の悪気を否定するかのような笑顔で答えるミヤ。
ミヤ	ルールの通り、白鷺くんを直接殺そうとはしてませんし
姫	待て、今のはどういうことだ！　ゲーム！？　ルール！？　お前達はなんの話をしてる！
主人公	まさか、という考えが頭の中をグルグルと回っている。だけど、到底それは信じられるものじゃない。信じたくない。
主人公	まさか、俺達の未来そのものが、ゲームにされているなんて。
カミシア	それは……
ミヤ	言葉の通りだよ。これはゲームなんです。私と、えーと……カミシアちゃん。二人の存在そのものをかけた
ミヤ	もっとも、そのゲームの結末は、そのままこの世界……皆さんの世界の未来になるんですけど
主人公	けれどミヤは、それを当然だとばかりに、あっさりと肯定した。
カミシア	ミヤ、貴様！
ミヤ	えへへ。まあ、これくらいはいいじゃないですか
ミヤ	だけど、あんまり細かいルールを剪定者に言ってしまうわけにはいかないので、そのあたりは内緒です
姫	存在をかけた？　どういうことだ
ミヤ	そのままの意味ですよ。私かカミシアちゃん、どちらか負けた方の存在が消滅しちゃうんです。だからもう必死なんですから、私たち
主人公	そうは言うものの、その口調からは必死さは感じられない。まるで、自分の勝利が決まっている。そんな感じだ。
主人公	それに存在が消滅するって、そんなことが……。
姫	……そういえばお前、さっき『この世界』って言ったな。『皆さんの世界』って。なんだそれ。まるでお前達とは違う世界、みたいな言い方じゃないか？
主人公	そんな俺の疑問に、ミヤは感心したように言う。
ミヤ	少し驚きました。今のでそこに気付いちゃうなんて
ミヤ	確かにまあ、これ以上の情報は与えない方がよさそうだね。それじゃあ、今回の結果確認と行きましょうか。カミシアちゃん、お願いします
カミシア	……本当に、どこまでもふざけた奴だ……
カミシア	では、聞こう。お前はたった今、二つ目の扉の向こう、『ウルル＝カジュタ』に導かれし未来を終えた
カミシア	さて、どうだった
カミシア	お前にとって気に入った未来だったなら、今の扉を確定にしてもいい
主人公	前回と同じ、妙に落ち着いたその言葉がしゃくに障る。
姫	前回と同じだ。断る
姫	最後がどうであれ、オペラさんとシャルが死んだんだぞ！　オペラさんに至っては、そこのミヤに殺されたのも同じだ！
姫	しかもウルルとフォンまで狙ってきた。ゲームだ存在だ別の世界だ？　ふざけるのもいいかげんにしておけ……お前達、いったい何者だ！
カミシア	……ミヤ。貴様、そこまでの干渉を……
ミヤ	許されてる範囲内です。なんだったら、カミシアちゃんも干渉すればいいんじゃないですか？
ミヤ	白鷺くんに簡単な説明をするだけで、他には一切の干渉無し。何を狙っているのかは知らないけれど、あんまり放置しすぎると手遅れになっちゃいますよ
カミシア	くっ！
主人公	本当に口惜しそうに吐き捨てるカミシア。カミシアはそのまま俺を見ると、俺の質問には一切答えず言葉を繋ぐ。
カミシア	なら、三つ目だ
姫	説明には答えない、そういうことか？
カミシア	次は最後の扉『ノート＝ルゥム』だ。この扉を見終えたなら、お前は選ばなければならない。この世界の未来を
姫	本当に勝手だな……人を勝手に巻き込んでおきながら、こっちの質問には知らんぷり
姫	いいだろう、行ってやる
姫	だが憶えておけよ。今回だって、すべてとはいかなかったけれど、そこのミヤが直接出てくるくらいには変えることができた
姫	お前達の目的なんか俺は知らない。できるかぎりの抵抗をして、そして俺が望む通りの未来に辿り着いてやる！
主人公	目の前にあるのは最後の扉。銀色の女神の名のつけられたその扉の把手を握ると、俺は一気に開いた――。
ミヤ	なるほど、です。カミシアちゃんが執着するだけあって、本当にいい駒ですね
カミシア	貴様、また干渉するつもりか……？
ミヤ	もちろんですよ。だって、私の存在がかかってるんですから
ミヤ	一応、まだ残っていますし。干渉力も
カミシア	とはいえ、直接攻撃までしたんだ。もう大したことは出来ないだろう
ミヤ	はい。さすがに直接攻撃はもう無理っぽいなって
ミヤ	白鷺姫。本当にいい駒です。でも、私の駒の方が強いですよ
