主人公	僕とソラ、二人がここに一緒にいたことなんて、あの時しかないはず。思った通りだ。
主人公	以前黒猫の姿を見た時と同じ、五年前のモールが目の前に映し出される。
主人公	そして、その映像の中に、ソラがいた。
主人公	この前と同様に、まったくの無表情な顔。そして黒いスカートと正反対の、白い髪。
主人公	そのソラが、五年前の僕の前に立ち、まっすぐに見下ろしている。
天音	ああああ、幼い大くんっ！　だめ、あたしこれだけでイッちゃいそうっ
皐月	ああああ、幼いお兄ちゃん！　だめです、私、これだけで一週間くらいご飯たべなくても生きていけますっ
銀一郎	いや、少しくらいは控えとけ。シスコンシスターズ
シスコンシスターズ	絶対無理っ！
空	……なんていうか、やっぱりあま姉と皐月よね……
主人公	いやあ、ほんと何も言い返せませんわ。シリアスシーンとか破壊しまくり。
主人公	とりあえず、この二人は放置しておこう。
ソラ	もう一人はどこ……？
主人公	抑揚のない声で幼い僕に尋ねながら、ジリジリと前に進むソラ。僕は、そんなソラに追い詰められるように少しずつ後ろに下がっていく。
主人公	今までも相当逃げ回っていたんだろう。その顔も、髪も、服も、靴も、全身が煤やホコリで汚れてる。擦り傷みたいなものも見える。
大地	あの子なら、もういないよ
主人公	いかにも強がっているのが分かる声。ソラを必死に睨み返しながら、一歩、また一歩と下がっていく。
主人公	が、それも長くは続かない。僕の背中が、モールの壁へとついた。完全な行き止まりだ。
ソラ	逃げなくていい。別に恐いことじゃないから
ソラ	わたしはただ、あなたの記憶が欲しいだけ。あなたの記憶があれば、わたしの世界はより広がる
ソラ	あなたの記憶も一緒に、わたしの世界の中で生きていける
ソラ	だから、あなたの記憶、もらう
大地	正直、君が何を言ってるかよく分からないんだけどさ、記憶って、そう簡単にあげられるものじゃないと思うんだよね
大地	特に、僕、これから大事な約束果たさないといけないからさ。それ忘れてたりしたら、間違いなくただじゃ済まないんだよね
大地	空、怒らせると恐いんだ
大地	だから、できれば僕の記憶は諦めてくれないかなあ
ソラ	……残念だけど、それはできない。わたしもアオが待ってる
主人公	ソラはそう言うと、その手を僕へと向けてそっと伸ばした。僕はそれをかわして逃げようとするものの、ソラが素早く反応する。
主人公	僕の頭を、ソラの小さな手のひらが掴んだ。
ソラ	アオの世界、もらった
主人公	そんなソラの声と同時、その手が銀色の光を放つ。
大地	っ！？
主人公	声にならない悲鳴と一緒に、僕の身体が、ビクンッ、と電気ショックでも流されたみたいに大きく痙攣した。
主人公	そして両腕が、ダラン、と力なく垂れ下がる。
主人公	間違いない。今、あの手で、僕の記憶を奪い取ったんだ。
主人公	僕の日常も、空との思い出も、すべて、あの手に奪い取られたんだ。
主人公	正直、悔しかった。ただこうしてこの場面を見ていることしかできない自分が、悔しかった。
主人公	ソラに対し、もうなんの反応も見せずに、ただ垂れ下がっているだけの僕が、無性に悔しかった。
空	大地ー！？
主人公	そんな僕の意識を、煙の向こうから聞こえてきた空の声が引き戻す。空の話では、僕を捜して飛び込んだっていうし、多分それだろう。
主人公	ここから先は、空に聞いた通りだろうし、だとすれば目新しい話は聞けなさそうだ。
主人公	僕は、ホロスコープを解除した。
主人公	五年前のモールが消え、今の光景が戻ってくる。
主人公	炎も崩れた壁もない、ごく普通のショッピングモール。その光景に、僕は心から安堵した。
天音	……やっぱり、見ててあまり気持のいいものじゃないわね……
銀一郎	ああ。本当に、あいつがやったんだな。あんな、少し捻ればポキッといきそうな女が
星亜	異星文明品に姿は関係ないわ。騙されちゃだめよ
魅流	ま、猫に変身するってだけで、充分騙してるしな
彗	でも、やっぱり、あの猫ソラちゃんにはぎゅんぎゅんこないなあ。全然気持ちよくなさそうだし
輝夜	いえあの、それ、来てしまったら相当まずいのでは……
皐月	……あの、くーちゃん？　なんだか嬉しそうに見えるんですけど……
空	え、あ、その、うん……大地が、わたしとの記憶をあんなに大事に思ってくれてたんだなって分かったら、なんだか凄く嬉しくなっちゃって……
空	あ、も、もちろん今の大地がわたしを想ってくれてるのも分かってるからね
大地	うん、大丈夫。僕が空を疑うなんてことは絶対ないから
空	大地……ありがとう……
皐月	なんだ、このカップル……
銀一郎	それで、どうなんだ大地。今の映像から、何か情報は引き出せたのか？
大地	ああ、うん。それなんだけど、一応いくつか気になったことはあるよ
星亜	あのソラって子の能力ね
主人公	僕の言葉に、星亜が同意するように言う。さすがに聞き逃してないなあ。
輝夜	確か、わたしの世界は広がる、って言ってましたよね
空	うん。ただ記憶を消したり、奪ったりしてるだけじゃあ出ないセリフよね
大地	あのセリフをそのまま考えるなら、奪った記憶を使って何かの世界を作ってるってことかな
星亜	そうね……これはあくまで想像でしかないけど、あのソラっていう子、恐らくは世界の記録装置なんじゃないかしら
皐月	記録装置、ですか？　それってどういう……
星亜	人の記憶を吸収して、その記憶通りの世界を自分の中に作り上げるのよ
星亜	たとえば、橘くんの記憶の中には、橘くんが見て経験してきたこの茜橋の街がある。そこに住む人達がいる
星亜	その茜橋の街と住人たちを、ソラって子の精神世界で再現する。つまりは箱庭世界を作り上げるのよ
星亜	当然、データが多ければ多いほど、その世界はより本物に近づき、そして広くなっていく
星亜	それはやがて、この地球のすべてを、かなり本物に近いレベルで再現できるようになるかもしれない
輝夜	異星人は、今この地球に関わりを持つことを禁じられています。そのために、地球は神秘の星として宇宙には広まっています
輝夜	地球がどんな星なのかを知りたい。そう考えた異星人が送り込んだものと考えれば、辻褄は合いますね
大地	記憶の記録装置、か。だとすれば、ソラの中に僕の記憶が残ってる可能性はかなり高いね
空	ええ。希望が出てきたわね、大地
魅流	でもよう、肝心のその記憶を、どうやって取り戻すんだ？
大地	それが問題なんだよねぇ
主人公	物理的に奪えるものならまだしも、記憶だなんて精神的なもの。正直、どうやればいいものやら。
皐月	あのお、くーちゃんの力で、ソラさんからお兄ちゃんの記憶を分離する、とかはできないんですか？
主人公	なるほど名案かも、と思う暇すらなく、空は首を左右に振った。
空	残念だけど、無理ね
空	記録装置ということは、大地だけでなく複数の人の記憶を吸収して混ぜ合わせてると思う。その状態の記憶から一人分だけを抜き出すなんて、外部からじゃ無理
空	あのソラ自身に分離させて戻させるしかないわ
皐月	あうぅ、残念です……
天音	つまりは、あのにゃんにゃんを捕まえるしかないってことよね。うん、分かりやすくていいじゃない
銀一郎	だな。結局はそこに戻るってことだ
彗	っていうことは、手がかりになるのはアオって子かい？
彗	確か空ちゃん言ってたよねえ、アオって飼い主がどうとか
空	そうね。あの黒猫の能力もなんとなくだけど分かったし、次は居場所と目的だけど……これに関しては、そのアオって子を見つけるのが一番早そう
魅流	アオ、かあ。少なくとも学園の中にはいないな。あたしは聞いた事がない名前だ
星亜	結構珍しい名前だと思うし、調べてみれば比較的楽に見つかるかもしれないわね
輝夜	それじゃあ、明日からはアオさん捜し、ですね
主人公	そんな輝夜の意見に、反論はもちろん出なかった。
主人公	五年前の光景。それを再生させることはやっぱりあまりいい気分じゃない。映像を見ている時の空の悲痛な顔は、今思い出しても悲しくなる。
主人公	ただそれでも、見た甲斐はあったと思う。見ることで分かった情報は大きかったし、希望も得られた。
主人公	明日からの行動に期待を抱いて、僕達はそこで解散をした。
主人公	少し不思議な感じがした。
