大地	星亜のタオル、今日はずっとあそこにかけてあったんだよね
星亜	ええ、ずっと。時々見て、まだちゃんと残ってるか確認してるから間違いないわ
主人公	さすがというか、つまり星亜は、こういう状況になる可能性を考えて保険として置いてたんだ。おかげでこうして確認することが出来る。
主人公	僕は石版を握りしめると、そのキーワードを流し込む。
天音	なるほどね、これなら今日の怪しい人物を特定できそう
銀一郎	なんだ、天音がいたんじゃなかったのか、あそこ？
天音	さすがにずっといたわけじゃないわよ。あたしだって喉も渇くし、少しくらいはプールにも入りたいもの
銀一郎	なるほど。それじゃあ、やっぱりこいつが頼みの綱ってわけか
陽夏	ふふふふ、いいぞ大地。これで犯人が見つかった際には……そうだ。本気で思い知らせてやる。生きることの辛さをなあ……
主人公	なんていうか、犯人分からない方がいいなあ、なんて思っちゃいました、今。
主人公	そして、今日僕達が来てからの更衣室の前、その様子がしっかりと映し出される。僕らは少しの異変も見逃さないとばかりに、その光景を眺め続けた。
主人公	…………。
主人公	……。
主人公	…。
大地	うーん、おかしいなあ……
主人公	今度こそ間違いない、そう思ったんだけど……。
主人公	結局、学園の時と同じ、怪しい人間はまったく映っていなかった。ホロスコープツリーを使ってすらの手がかりゼロ。さすがに少し落胆が大きい。
星亜	元気を出しなさい。残念ではあるけど、いいじゃない。何も無い。それが分かったことが収穫よ
輝夜	そうですね。少なくとも、正面から普通に入り込むような人じゃない、っていうことは分かりましたし
皐月	そうですよ、お兄ちゃんは頑張りました。お兄ちゃんが落ち込む必要なんてまったくありません
皐月	家に帰ったら、思いっきり慰めてあげますから楽しみにしてて下さい
主人公	いや、結構本気で楽しみな僕がいます。
主人公	でもう、こうして慰めてくれる人がいるのは嬉しいなあ。
七星	陽夏さんも、元気を出して下さい。そんな思い詰めた顔をされては……
主人公	下着を盗まれたことが本当にショックだったんだろう。陽夏さんはさっきから俯いたまま、ずっとトボトボと歩いている。
主人公	この人、本当に僕らの知ってる陽夏さんなんだろうか……。
陽夏	……だめだ
七星	え、どうかされましたか？
陽夏	やっぱりだめだ。私は罰を受けなければならない。昴の所に行って、謝ってくる
陽夏	私は、私は昴にしか捧げてはいけないものを奪われてしまった……
陽夏	昴、許してくれるだろうか……
主人公	目を離したら線路にでも飛び込んでいきそうな表情で、一人歩き出す陽夏さん。いや、これ絶対にやばいよね、一人で行かせたら。
主人公	そっとみんなの方を見てみると、全員同じ気持ちらしい。みんなが同時に頷いた。
陽夏	昴ぅ……
主人公	そして僕達も、陽夏さんの後を追って歩き出した。
