主人公	やっぱり。空と関係があったなら、と思って試してみたけど、大正解みたいだ。
主人公	黒猫のキーワードだけじゃあやっぱり厳しかったけど、空が見た時を狙ってみたのは正しかった。
主人公	目の前で輝き始める空間。そこにどんな光景が映し出されるのか、僕達は固唾を呑んで見守り続ける。
主人公	そして浮かび上がった光景に、僕達は息を呑んだ。
主人公	そこにあったのは、ここでない風景。
主人公	そこにあったのは、けれどこの場所。
星亜	え……何これ……？
輝夜	ここ、は……
魅流	おいおい、なんだ？　なんで違う場所がいきなり映るんだ？　ホロスコープって、その場所の昔を映すんだろ？
彗	うわ、燃えてる！　燃えてます！　消防士さーん！！
主人公	その映像にそれぞれの反応を示すみんな。だけど僕達の反応は、少し違っていた。
天音	ここって……ねえ銀一郎……
銀一郎	ああ。間違いねえ、ここは……
皐月	……私、覚えてます。五年前のモール、です
主人公	五年前、内部のテナントから発生した火災と、それをきっかけとする小規模な爆発によって多くの死傷者を出したショッピングモール。
主人公	確かに場所的にはここだし、映し出されてもおかしくないけれど……。
主人公	真っ赤な炎に炙られながら、黒い煙に包まれていくモールの内部。
主人公	そして、そのモールの中を悠々と歩く黒猫の姿が、そこにあった。
星亜	聞いたことあるわね。ここのモールで火災事故が発生して、その時の救助活動に当時の十二星座が関わったって
魅流	ああ、あったな、そんな事故。さすがに当時ここに来たことは無かったし、知らないはずだ
彗	確か開店して間もなかったんだっけ。ってことは、これって五年くらい前の映像ってことか
輝夜	つまり、この黒猫は、五年前もこの街に……？
大地	……みたいだね
主人公	しかもこの光景、どう考えても、あの事故の真っ最中だ。あの日、僕はこの場所でこの火事に巻き込まれて……そして、何かがあった。
主人公	でも、なんでこんなところにこの猫が。
空	もしかしてとは思ったけど……まさか本当になんて……
空	でも、なんで今回の事件に……
空	五年前にどう関わって……
大地	空？
主人公	目の前の映像を眺めながら、ぶつぶつと何かを呟いている空に、僕は思わず声をかける。けれど空は反応しない。相変わらず一人で呟き続ける。
主人公	まるで、何かを自分に問いかけているみたいに。
空	約束を消滅させる黒猫……でも、なんで約束だけを狙うのか……五年前の時は……
空	え！？
主人公	そして、唐突に目を見開きながら顔を上げた。
空	そうだ。わたし、なんで気付かなかった。約束を消滅って、それはつまり……
天音	どうしたの、空？　なんか、深刻モード入ってるけど……
空	え……
主人公	そこで、空は初めて気がついた。自分にみんなの注目が集まっていることに。
空	あ、あはは……
空	う、うん、ごめん。なんでもない。もしかしたら見覚えがあったかもって思ったんだけど、どうやら勘違いだったっぽいのに気付いちゃって……
星亜	それは確かに残念ね。もしかしたら、もう少し手がかりになったかもしれないのに
空	そ、そうだよね。ごめん……
輝夜	あの、空さん……？
空	輝夜もごめんね。変に期待させるようなこと、言っちゃって……
輝夜	いえ、そんなことは……
主人公	なんだろう。空の態度が急に変わった気がするけど……。
大地	空、何か気付いたりした？
空	え？　ううん、なんにも。何か気付いたんだったら、とっくに言ってるわよ
主人公	当然でしょ、と苦笑する空。その顔が、いかにも何か隠してますって語っていたけど、僕からは何も聞けなかった。
主人公	ただ、さっきまでとは明らかに違う、何か強い決意のようなものが感じられた。
主人公	そして、それからほどなくして映像が消える。あの黒猫は、結局は過去のモール内を歩いていただけで、奥の方へと向かって消えてしまった。
皐月	でも、あの事故の時って、結構激しく燃えていたんですよね、ここ。そんな中を歩いてるのに、全然怯えてる感じがしませんでした
天音	そうなのよね。あの火災事故って、たまたま居合わせた十二星座のおかげで、あの規模ですんだだけで、実際は相当だったのよ
銀一郎	中じゃあ、小規模な爆発も発生してたらしいしな。実際周辺も巻き込んだ大爆発が起こるんじゃないかって、消防隊も踏み込めなかったくらいだ
輝夜	そう、ですね……あの事故は本当に……
星亜	そうなると、ますます怪しいわね、この黒猫。いったい何が目的なのかしら……
魅流	ま、とりあえず今回の犯人らしき奴は分かったんだし、明日にでも陽夏さんに報告しようぜ。そっから先は、その判断聞いてからでもいいだろ
彗	魅流ちゃんに賛成！　理由は、魅流ちゃんの意見だからさ！！
大地	同じく賛成！　理由は、彗の意見だからさ！！
魅流	もちろん賛成だぜ！　理由は、大地の意見だからさ！！
皐月	もちろん賛成です！　理由は、お兄ちゃんの意見ですから！！
星亜	皐月ちゃん、悪いことは言わないから、この三バカカラスの中にだけは入っちゃだめ
天音	もっちろん賛成！　理由は、大くんの意見だもん！！
星亜	……って、藤崎さんまでぇ！？
銀一郎	ま、あの二人のブラコンレベルはとっくにカウンターストップだからな
主人公	みんなの温かい笑顔のもと、とりあえず今日の捜査はここまでになった。
主人公	後は明日、陽夏さん達に聞いてもらって考えよう。
空	……絶対、見つけ出す……
主人公	そんな僕らの横で、一人真剣に呟く空。気にはなったけれど、やっぱり声はかけられなかった……。
