和登	ん～、簡単にいくとは思ってなかったけど……思ったより苦戦しそうだな
主人公	手元のメモを見ながら、俺はため息混じりにそう呟く。
飛鳥	も～だめ。噂が多すぎてどれが本当だかわかんない
主人公	隣で飛鳥さんが、限界とばかりに机に突っ伏した。
大樹	こっちもですね。どこもかしこも情報が錯綜してて、どれが有益かの判断が難しいです
五郎	まさか、情報が多すぎて、捜査に困るとはな……
主人公	捜査を開始して数日、俺達は多すぎる情報の波に翻弄されていた。
主人公	開始当初は情報が多く入ってくる状況に歓喜していのだが、今となってはその情報量の多さが仇になっている感じだ。
和登	最初に想定してたのと逆の意味で捜査に行き詰まるとは思わなかった
主人公	今回の事件を調べれば調べるほど、様々な噂話や未確定情報が飛び出し、結果的にどれが有益な情報かの判断がつかなくなってしまった。
主人公	前回の都市伝説の時に状況は似ているが、道筋が分かっていながらゴールにたどり着けなかった都市伝説の時と違い、そもそもどれが正しい道筋かが分からない状態だ。
静音	でも、いくらなんでも、多すぎじゃないこれ？
雅	うん、確かにすごい事件だったけど、ここまで大盛り上がりするのはなんだか不自然な気がするよ
大樹	これは、もしかしたら先手をとられたかもしれませんね
和登	やっぱり、大樹もそう思う？
主人公	大樹の言葉に同意しながら頭を抱える。本当にその通りだとしたら相当厄介だぞ。
五郎	どういうこった？
大樹	単純な話です。“木を隠すには森の中”、真実という木を隠すには情報という森の中に放り込んでしまえという奴です
飛鳥	つまり、この噂とかは誰かが意図的に流してるってこと？
大樹	確証は無いですけどね。それでも、事実僕達はこうして氾濫してる情報の森のせいで真実にたどり着けないでいますから、あながち間違ってはいないと思います
主人公	あえて大量の情報をばらまく事で、本当に隠したい真の情報にたどり着かなくさせてしまうという、単純ながら効果的な手段だ。
主人公	だとしたら厄介な事この上ないが、もし本当に誰かがそれを行っているのだとしたら、それはそれで見えてくるものがある。
静音	でも、逆に言えば誰かが隠したい情報が実際にあるって事よね
主人公	そう。つまりこの情報の氾濫そのものが、誰かが情報を隠したがっている確かな証拠になっている。
和登	だな。情報量は多いけど、しっかりと見極めて情報を手繰っていけば、真実に繋がる情報が必ず見つかるはずだ
雅	今は地道にがんばるしかないね
和登	そういうこと
主人公	そうして俺達が再び資料漁りに戻ってから少し後。
蓮華	しつれいします
主人公	パト部の部室に、控えめなノックと共に蓮華ちゃんが入ってきた。
和登	あれ？　蓮華ちゃん？
五郎	おう、どうした蓮華？
蓮華	それが、ちょっと付属校の友達から変な話を聞いて。もしかして、和登さんたちの助けになるかなって思って
和登	お？
主人公	それを聞いて、俺は思わず身を乗り出す。丁度何かとっかかりを探していたところだったので、ここにきて新しい情報は非常にありがたい。
飛鳥	変な話って、変質者でも出た？
静音	いや、いくら何でもそこまで極端じゃないと思いますよ
和登	確かに、それだったら楽だったんだけどね
主人公	そんな俺達の話を聞いて、蓮華ちゃんは困ったように苦笑する。
蓮華	あの……実はその、当たらずとも遠からずです
雅	え？
大樹	本当に変質者が出たんですか？
五郎	おいおいカズ、いくら調査が大事だからって、付属校に忍び込むのはいけねえな
和登	なんで俺限定！？
飛鳥	あ～……でも、かずくんなら犯人を捕まえるためにそれぐらいやりそう
静音	和登……大丈夫、あたしが付き合ってあげるから、一緒に警察いこ？
和登	あれ？　何この流れ！？
主人公	おかしい、一応これでも俺ってこの部の部長のはずなんだが、なんという信頼の無さ。
主人公	いや、ある意味ですごく信頼されているのかもしれない。一切嬉しくないが。
雅	かずくん！　私は信じてるよ！！
和登	ああ、雅。やっぱりお前は俺の女神だ……
雅	うん、私かずくんが必ず帰ってくるって信じてるから
和登	あれぇ！？　結局俺が豚箱に入る流れだよ！？
主人公	最後の砦である雅まで崩壊し、俺はもうダメだと床に膝をついた。
蓮華	あ、あの！　違います。和登さんじゃないです！　そ、そもそも付属校のことじゃないですよ！
主人公	そんな俺を見て、慌てて弁護に入ってくれる蓮華ちゃん。その反応に部員が全員笑顔になる。
五郎	はは、悪い悪い。蓮華が来るまでちょいと部室の空気が悪かったからな。ちょっとした冗談だ
蓮華	もう！　お兄ちゃんの冗談は意地が悪いですよ
和登	本当に……意地が悪いし、心臓にも悪いよ兄貴
大樹	おや、心臓に悪いということは心当たりがあるんですか？
和登	いや、もう勘弁してくれ
主人公	もう俺の心はボロボロだ。これ以上責められた崩れて砂になってしまう。
