和登	ちっす
五郎	よう、遅かったなカズ
飛鳥	あれ？　しずっちは？
雅	それが、部活に誘おうと思った時には、いつの間にか教室からいなくなってて
五郎	なんだ？　またかよ
大樹	静音さん、最近部活に顔出しませんね
雅	うん。授業中も上の空だし、いつも何か考え事してるみたいで……
飛鳥	何か悩みがあるのかな？
和登	悩みか……多分あの事だろうな
雅	やっぱりかずくんもその事だと思う？　しずちゃん、思いついたら一直線な所あるから……
五郎	あん？　なんの話だ？
主人公	事情を知らない兄貴たちが首をかしげる。俺は少しだけ説明するべきかどうか迷った。
主人公	説明するなら俺の過去について話す事になり、否が応でも部活のみんなを巻き込んでしまうことになる。
和登	まあでも、みんなになら話しても大丈夫か
雅	かずくん、いいの？
和登	ああ。多分いつか話さないといけないことだったし
雅	そっか。かずくんがそう言うなら、私は止めないよ
和登	ありがとう
飛鳥	二人ともどうしたの？
和登	いや、なんでもないよ。それより静音の事でみんなに話があるんだ
大樹	なにか心当たりがあるんですね？
和登	ああ、ある。でもその前に美琴さんを呼んでくるよ。多分美琴さんにも話しておいた方がいいと思うから
飛鳥	みこっちゃんも？
雅	うん。大事な話だから、みこちゃんにも知っておいてもらった方がいいと思う
和登	だから、ちょっと生徒会室に呼びに行ってくるから待っててくれ
五郎	あいよ、そんじゃ茶でも飲みながら待ってるわ
雅	うん、みこちゃんの分も含めて今から淹れるね
