静音	和登～
主人公	研究所を出ると、丁度静音がこちらに手を振っていた。
和登	お待たせ
主人公	今日はこの後遊びに行く予定だったので、研究所の前で待ち合わせをしていたのだ。
酒呑童子	お、なんだ静音嬢ちゃんも来てたのか
主人公	こちらに走ってきた静音が、おやっさんを見て首を傾げる。どうしてここにいるのだろうと思っているのだろう。
和登	おやっさんは、本土に行くから挨拶に来てくれたんだってさ
静音	あ、そういえば今日でしたね
主人公	静音から質問される前に先回りして答えると、静音は納得がいったと頷いた。
酒呑童子	おう、たまたま近くを通りかかったからな、ついでだついで
和登	ありがとう、おやっさん。とりあえず、お土産よろしく
静音	あ、あたしも
酒呑童子	たくっ、送り出す言葉がそれかよ
主人公	二人して同じ台詞を言う俺達に、おやっさんは呆れながらもわかったよと答えてくれた。
主人公	さすがおやっさん、器がでかいぜ。
酒呑童子	そうだ、お前等には話しておいた方がいいな
和登	ん？　何を？
主人公	おやっさんの台詞に首を傾げながら問い返すと、おやっさんは真剣な顔で答えてくれた。
酒呑童子	もうすぐ、例の薬の解析結果が出る
静音	！
主人公	おやっさんの言葉に俺と静音は同時にはっとなった。例の薬とは、この前静音に打ち込まれそうになった薬の事だろう。
酒呑童子	俺様がいない間に解析が終わるってのは間が悪いが、しかたねえ
主人公	確かに間が悪いが、こればっかりは仕方ない。
和登	薬の解析は誰が？
酒呑童子	研究所の所長だ
和登	え？　敬吾さんが？
酒呑童子	ああ。あそこの所長、普段から何気なく接してるが、意外と顔広いぞ。警察関係者やらなにやら色々とコネもってるらしい
酒呑童子	今回例の薬の解析を任されたのもその繋がりからだって、話だぜ
静音	あ、そういえば確かに。最初の事件の犯人、意識不明になったあと、あの研究所に運びこまれたわね
和登	ああ、言われてみれば
主人公	敬吾さんって、思った以上に凄い人だったんだな。
主人公	まあ考えてみれば、あれだけ大きな研究所の所長だもんな。そりゃそれなりの力は持ってるか。
酒呑童子	まあ、ともかく、俺様がいない間に解析が終わるからって、無茶するんじゃねえぞお前等
和登	あれ？　もしかして、その釘を刺すために、わざわざ島離れる前に伝えに来たの？
主人公	俺がもしかしてと思うと、おやっさんはにやりと笑った。
酒呑童子	察しがいいな、その通りだ
静音	信用ゼロね……
酒呑童子	はん、一人で突っ走ったあげくに罠にはまった奴を信用できるかって
静音	あーん、もうそれには触れないでよ！
酒呑童子	はは、ともかく、俺様がいない間は無茶するんじゃねえぞ？　分かったな
主人公	どうやらあまり信用されていないようなので、俺はおやっさんが安心できるようにしっかりと頷いた。
和登	はい！
酒呑童子	お前がはっきり返事すると逆に不安だな
和登	ひどっ！！
