酒呑童子	それで美琴嬢ちゃんに話を聞いて、速攻で俺様の所に来るあたりお前だよなぁ、カズ坊
和登	いや、それほどでも
雅	さすがかずくん、行動が早いね！
静音	和登も雅も、多分おやじさんは褒めてるんじゃなくて呆れてんのよ
和登	いや、俺が何か話す前から俺の行動を見抜いて、ここで待ち伏せしてる静音も相当だと思うけど？
静音	ま、確証はなかったけど。美琴先輩の所から帰ってきてから、たまに妙に深刻そうな顔してたからね
雅	ちなみに、私もちゃんと気がついてたよ。この場にいたのは偶然でだけど
和登	ん～、俺ってそんなにわかりやすいかなぁ？
酒呑童子	お前が分かりやすいっていうより、この二人が聡いんだろうよ。こりゃ浮気は出来そうにないな、おい
主人公	突如投下された言葉の爆弾に思い切りむせる俺を見て、おやっさんはひとしきり笑った後、真剣な面持ちに切り替わる。
酒呑童子	まあ、どうせお前達にも話さねえとなと思ってた事だ、丁度いい
静音	え？　あたしたちにも？
雅	どういうこと、お父さん？
主人公	二人の質問におやっさんは、少し重そうに口を開いた。
酒呑童子	カズ坊は大体の事は美琴嬢ちゃんから聞いてるんだろ？
和登	うん。けどおやっさんの口からも聞きたいし、二人は知らないはずだから、出来れば最初から話してもらえるとありがたいよ
酒呑童子	そうか。それじゃあ、一昨日の事件についてからだな
主人公	俺の言葉におやっさんは頷くと、今日の昼に俺が美琴さんから聞いた事とほぼ同じ内容のものを二人に説明した。
静音	うそ……人間に妖力が宿って暴走って……それじゃまるで……
雅	かずくんと同じ……
酒呑童子	ああ、今の世の中じゃ人間が妖力を得る方法は二つだけだ。妖怪と人間の間に生まれた混血児、そして妖怪の血液を体内に取り込んだ変異体、狭間の者
酒呑童子	さらに言うなら後天的に妖力を得る方法は、今の所狭間の者になるしかない
主人公	にも関わらず、今回の事件の犯人は妖力を宿していた。だからこそ大騒ぎになっているのだろう。
主人公	少しでも狭間の者の危険性を知っている者なら、もし薬物によって妖力を得た人間が暴走の果てに妖力を暴発させたらどうなるか。それを想像せずにはいられないからだ。
和登	はじめからその犯人が狭間の者だった可能性は？
酒呑童子	ない。その男の経歴を洗ったが、狭間の者になったって情報は出てこなかった。それどころか、過去数代さかのぼっても妖怪の血が入った事すらねえ
静音	つまり、先天的に妖怪の力を持っていた可能性もなし……
酒呑童子	そんで、さらに決定的なのは、捕まえた後調べてみたが、男の体は完全に人間だった。狭間の者特有の肉体の変質を起こしてねえ
雅	つまり、本当にただの人間なのに妖力を……
主人公	狭間の者は、ただ単純に人間が妖力をもった訳ではない。体内に取り込んだ妖怪の血によって肉体的にも変質し、本当の意味で人間でも妖怪でもない生物に変化する。
酒呑童子	そんで、こっからは美琴嬢ちゃんにも話してねえことなんだが……今朝方最初の事件の方の犯人が、病院から研究所に搬送された
和登	え？
雅	もしかして、意識が戻ったとか？
酒呑童子	だったらよかったんだが、状況はもっと悪い
静音	一体何が起こったんですか？
酒呑童子	俺様はその場にいなかったんで知らなかったんだが、犯人の妖力が今朝方異常な上がり方をしたらしい
和登	っ！
主人公	俺を含めた全員が、おやっさんの言葉に息を呑む。妖力の異常な高まり、それは狭間の者における暴走と暴発の前触れだ。
酒呑童子	幸い、それ以外の異常はみられず、妖力の高まり自体もすぐに収まったらしいが、念の為、専門家である所長の所に搬送して、以後はそっちで経過観察をするらしい
主人公	要はいつ爆発するか分からない爆弾を、敬吾さんの所になすりつけたわけか。
主人公	そこまで聞いて俺ははっとする。おやっさんは確か、いずれ俺や静音に話しておかないといけない事だと言っていた。
酒呑童子	万が一の場合は、静音嬢ちゃんの力も必要になってくる
雅	え？　それってつまり、しずちゃんに……
酒呑童子	ああ、犯人を滅してもらう
静音	はぁ……やっぱり
和登	なんとなく理由はわかるけど、いくらなんでも急すぎるよ、おやっさん
主人公	普段ならこういった指示が静音に回ってくるのは本当に最後の最後。どうしようもなくなった時なのだが、今回は妙に早い気がする。
主人公	まるで、何かに焦ってるように。
酒呑童子	俺様もそう思うけどよ、しょうがねぇだろ。今回の件で、上の連中が妙にびびっちまってるんだからよ
静音	確かに特殊な事件だけど……それでも確かに過剰反応な気がするわ。妖力を抑えてくれだとか、対処法を聞きたいを通り越して、いきなり滅してほしいなんて
雅	うん、ちょっと異常だよね
酒呑童子	まあ、上の連中が怖がる理由もわからなくはねぇんだよ……なにせ、あの時の記録と状況が被っていやがるからな
和登	あの時？
主人公	俺の言葉に、おやっさんは少しだけ言いづらそうにしたが、すぐに口を開いた。
酒呑童子	お前が狭間の者になったあの日だ
静音	……え？
主人公	予想外の台詞に言葉が出ない。なんだって？　おやっさんは今なんて言った？
雅	お、お父さん……どういうこと？
和登	俺が狭間の者になった日って……あの土砂崩れが起きた時だよな……それが今回の事件と繋がってる？　話が見えないよ、おやっさん
酒呑童子	いつか話さなきゃいけねえ事だし、頃合いか……
主人公	そう前置きして、おやっさんは話を続ける。そんなおやっさんを俺達は呆然と見守るしかなかった。
酒呑童子	お前達はまだガキだったから覚えてるかどうかわからんが、当時俺様達が住んでいた町周辺で、通り魔事件が起こってたのを覚えてるか？
和登	確か、そんな話があった気がするけど……
静音	覚えてるわ……あの頃、門限破って遊んでて、お母さんにそのことですっごく怒られたから……
主人公	確かに、そう言われてみれば俺も親父たちに注意されたような気がするな。さすがに年単位で昔の話なのでかなり曖昧だけど。
酒呑童子	その通り魔事件の話し合いでよく人里に来てたから、雅は覚えてるんじゃねえか？
雅	あ、うん……あの時の私、すっごく人見知りだったから、お父さんについていくの凄く嫌だった
雅	けど、それがきっかけでかずくんに会えたけど……
主人公	ああ、そうか、俺達が雅と出会った日も、話し合いに来たおやっさんに連れられてきてたのか。
和登	その時の流れが今回の事件と同じ？
酒呑童子	ああ、そうだ。なにせ犯人は今回と同じで、妖力を持った人間だったんだからな
雅	そうだったんだ……全然知らなかった
酒呑童子	まあ、犯人がすぐ捕まったおかげで、事件自体はそこまで大きくならなかったし、犯人の情報も公表されてねえから、ガキだったお前等が知らねえのも無理はねえよ
静音	そっか、あの時お母さんが家に居ない事が多かったのって、事件に関わってたからだったんだ
酒呑童子	ああ、そうだ。事件発生当時は妖力使って暴れてるってんで、犯人は妖怪だと思われてたからな。当時天城の巫女だった初音ちゃんに協力要請が出てたんだ
酒呑童子	ちなみに、その初音ちゃんに手伝えって脅されて、俺様達も協力する事になったんだがな。まったく、後にも先にも鬼一族をあごで使えたのは初音ちゃんだけだぜ？
主人公	どこか過去を懐かしむように笑うおやっさんを見て、俺もあの人ならやりかねないなあと初音さんを思い出す。
主人公	あの人はさすが静音の母親だけあって、かなりはちゃめちゃな人だったのを覚えてる。
酒呑童子	だが、問題はそこからだ……
雅	一体何があったの？
酒呑童子	初音ちゃんに捕まえられた犯人は、しばらくの間はおとなしくしてた。っていうか、捕まえた後は廃人みたいになっちまって、病院に放りこまれちまったんだけどな
酒呑童子	だが、だからこそ、警察の連中も、俺様達も油断しちまった。これで終わったって勝手に決めつけちまったんだ……
和登	今回の流れと同じってさっき言ってたけど、まさかその犯人も？
酒呑童子	ああ。何の前触れもなく、ある日そいつは異常な妖力を発揮し始めやがった。初音ちゃんや俺様達が妖力の異常に気がついた時はもう遅かった
酒呑童子	あいつは、それまで廃人みたいになってたのが嘘みたいな力で暴れ回って脱走。山の中に逃げこんだんだ
静音	山の中って……まさか、あの時あたしたちが遊んでた？
酒呑童子	そうだ。だから、お前達が山の中に遊びに行っちまったって聞いた時は、さすがの俺様も肝が冷えたぜ
酒呑童子	慌てて鬼一族と天城に連絡。総出で山を捜索するように指示を出して、俺と初音ちゃんは先行して山に入った
酒呑童子	男の場所はすぐにわかった。あの野郎、すげえ量の妖力をやたらめったら垂れ流してやがったからな
酒呑童子	だが、それと一緒に雅、お前の妖力も見つけちまった。だから俺様と初音ちゃんは二手に分かれた
主人公	そこでおやっさんの表情が悔しそうに歪む。もしあの時自分も一緒について行けば、もしくは役割が逆だったらと、そう考えているように俺には見えた。
静音	ちょっと、まって……まさか、あの土砂崩れの原因って……
酒呑童子	……そうだ、その男が原因だ
雅	そんな！
酒呑童子	詳しい状況は俺様も知らねえ。実際に現場にいたのは初音ちゃん以外じゃ安綱だけだ
