和登	やっと全部片付いたな……
静音	そうね、ようやくいつもの日常に戻ってきたって感じね……
お疲れの二人	本当に疲れた～
主人公	敬吾との一件から二週間ほど経ち、ようやく様々な仕事から解放されて、俺と静音は神社の境内で思い切り声を出した。
和登	そういや、安綱は？
静音	今日はずっと、ごろごろしてるって
和登	まあ、安綱も色々がんばったからな
主人公	結論から言えば、静音のがんばりによって敬吾が起こした妖力の暴発は、全て空に向かって逃がす事が出来た。
主人公	しかし、その後が大変だった。駆けつけた警察に事情を説明したくても、肝心の敬吾は跡形も無く消滅してしまったのだから。
主人公	一時は俺達が逆に犯罪者扱いされそうなって肝が冷えた。
主人公	まあ、それでもおやっさんや学園側からの事情説明や、その後の調査で敬吾が犯人であるという証拠がごろごろ出てきたおかげで、最終的には丸く収まった。
主人公	俺達は巻き込まれた哀れな被害者でありながら、白夜島を救ったヒーローとして報道され、連日の警察の事情聴取やらテレビの取材やら、死ぬほど忙しい日々が続いた。
主人公	それらも最近ではようやく落ち着き、こうして俺と静音は神社でまったりしているわけだ。
静音	でもこれで、全部終わったのね……昔から、ずっとずっと続いてた色々なものが
和登	そうだな。初音さんの事、俺とお前の事、それから学園に入ってからのごたごたも、ようやく決着がついたな
静音	ほっとした反面、ちょっと寂しいなんて思うのは贅沢なのかしら
和登	そうだな、贅沢だ。けど、終わったわけじゃない。始まったと思えばいいんだよ
静音	そうね！　これからが始まりよね！
主人公	俺の言葉に静音は嬉しそうに笑顔になると、何かを思いついたように俺に向かって手を伸ばしてきた。
静音	それじゃあさ、新しい始まりを祝して……一つ、誓わない？
和登	ん？
静音	だから、昔みたいに物騒で危険な誓いじゃなくて、もっと優しいやつ
和登	静音……
静音	ほら、あの日……妖力を空に逃がせたのって、和登が後ろで支えてくれたからだと思うの……
和登	そんなことないさ、あれはお前の力だよ
静音	いいの、そんな事あるの！　あんたが支えてくれたから、あんたが後ろにいてくれたからがんばれたのよ
和登	そっか……うん、お前が言うならそうかもな
静音	もう、あたしは迷惑って言葉から逃げないし目を背けない。だから言うわ。今ここで誓いましょ
静音	今後も互いをずっと支え合おうって……ダメかな？
和登	駄目なわけないだろう？
主人公	俺はそう言って静音の手をしっかりと握った。
和登	もちろん誓うよ……これからずっと、俺はお前を支えるから、お前も俺を支えてくれ
静音	ええ、もちろん！
