ノート	さすが、ヴェルちゃんです！
主人公	ヴェルの攻撃をかいくぐり、なんとか接近を試みるノートだが、
ヴェル	くっ、まだまだ！
ノート	きゃあっ！
主人公	ヴェルが放つ魔力の層が厚すぎる。ダブルシルエットを使い、実質二対一のはずにもかかわらず中々距離を詰められない。
ヴェル	せいっ！
分身ノート	光よ、護って！
主人公	それでもなんとか、徐々にではあるが、距離は縮まってきている。
主人公	そうすれば、少なくとも空間割砕を封じることが出来る。あの技さえ封じれば、防御魔法と手数の多さから、完全に流れを掴めるはずだ。
主人公	ノートも、今の姫ほどではないが、経験や状況から相手の動きを読むのは得意な方だ。そもそも姫に真眼を教えたのはノートなのだから。
主人公	その積み重ねられた経験が警鐘を鳴らし続けている。ヴェルの目が何かを狙っていると。
主人公	もし、空間割砕以上の切り札がヴェルにあるのなら……。
ヴェル	もう、本当に闘いにくい！　はあああ！
ノート	くっ！
主人公	焦れたように放たれた空間割砕で、分身が防御ごと砕かれる。
ノート	ダブルシルエット展開！
ヴェル	もう、切りが無いわね！
主人公	すぐさま新しい分身を生み出すが、魔力がごっそりと削られる。
主人公	ヴェルは切りが無いと言っているが、これほどの密度の分身を生み出すにはそれ相応の魔力を消費する。
主人公	いくらグランルナであるノートであっても、その魔力は無限じゃない。そもそも魔力の量において、神族は魔族にかなり劣っている。
主人公	その絶対量においては、ヴェルの方が遥かに上だ。空間割砕との消耗戦になれば、まず間違いなくこちらが不利だ。
主人公	たとえ分身を生み出せたとして、そこで魔力を使い果たしてしまっては元も子もない。
ヴェル	せええい！
主人公	やはりヴェルの目が気になる、飛び込むなら保険を打っておくべきだ。
主人公	ヴェルが何かを隠しているように、ノートにも切り札はある。
主人公	しかし、ダブルシルエットと違い、それはまだ完全じゃない。発動に失敗する可能性は決して低くない。失敗した時の反動も、相当なものだろう。
主人公	下手すれば、この戦いの結果を決めてしまうほどの。
主人公	気がつけば、ノートは姫の名前を呟いていた。自分を受け入れ、運命と闘う勇気をくれた最愛の人の名前。
主人公	そしてその名前が、試合直前の出来事を思い出させる。
主人公	アミアが叫んだ言葉、姫が応援してくれてる事実。それは、ノートの心に再び火を灯す。
ノート	そうでした、ボクはもう昔の臆病なボクじゃない！
主人公	姫が後で見てくれている。倒れても支えてくれるというなら、躊躇う必要なんて何もない。
ヴェル	砕けなさい！
ノート	お願い！！
主人公	再びの空間割砕を分身を囮にして回避。同時に、もう一つの高難度術式を一気に組み上げる。
ノート	攻勢防御結界……
ヴェル	やらせないわよ！
主人公	あの術式はマズい！　ヴェルはそう察すると、空間修正の爆発を目くらましに、一気に鎌を振り上げ踏み込んだ。
主人公	ほぼ一瞬で縮まるヴェルとの間合い。だがノートは、それを無視してただ術式を組み上げる。
主人公	それは、ヴェルの力と、ノートの技術の戦いそのものだった。ノートはそのすべての力を最後の術式へと注ぎ込み……。
主人公	そして、至った。
ノート	エンジェルハイロウ……発動！
ヴェル	はああああ！
主人公	振り下ろされるヴェルの黒い刃、それがノートへと到達する直前、
ヴェル	えっ！？
主人公	鎌を光の帯が貫き、ヴェルの手から弾き飛ばす。
ノート	まに、あった！
主人公	まるで天使の輪を思わせる光の輪が、ノートの身体を守るように、その周囲に浮かんでいた。
主人公	攻勢防御結界・エンジェルハイロウ。ノートの母である、戦乙女ルアン＝ルゥムが得意とした結界魔法で、近づいた敵を自動迎撃する攻防一体の神族最高位魔法。
主人公	術式の難しさはもちろん、魔力の消費量も尋常ではない。お世辞にも使いこなせるなどとは言えないだろう。
主人公	だが、ひとたび発動すれば、まさしく無敵の結界となる。
ノート	はあ！
ヴェル	まだ、まだよ！
主人公	武器を失い、無防備と化したヴェルだが、それで終わるわけもない。その魔力を握り合わせた拳へと集中させる。
主人公	先程行ったように、周辺の空間を割砕し、その威力にてまたノートを吹き飛ばす。
ノート	ボクの勝ちです！
主人公	だが、それが発動する直前に、ノートはヴェルの懐へと深く踏み込んだ。
主人公	もしここから剣を振るのだったら……いや、それでもきっと、ヴェルの方が速かっただろう。
主人公	しかし、ノートにはもうその必要はない。
ノート	お願い！
ヴェル	あっ……
主人公	ノートの言葉に応えるように、その周囲に展開された光輪が、光の帯でヴェルの身体を撃ち抜いていた。
ヴェル	…………
ノート	…………
主人公	互いの身体が交差した状態のまま制止する。端から見ればただ通りすぎただけに見えただろう。けれどすでに決着はついていた。
ヴェル	さすがね……
主人公	ヴェルはそう呟くと、バタリと地面に倒れこんだ。それを見てバリアリーフが勢いよく手を上げる。
バリアリーフ	そこまで！　ヴェル＝セインの戦闘不能を確認しましたわ。この勝負、ノート＝ルゥムの勝利ですわ！
主人公	その宣言の後に一瞬の沈黙。
主人公	その後、会場内は嵐のような歓声に包まれた。
ノート	やった、やりましたよ……姫くん
主人公	姫の所にすぐに駆けつけたいし、この歓声にも応えたい。そう思いはするものの、さすがにもう限界だった。
主人公	ノートは思わずその場にへたり込んでしまった。
